wl,F001,F003,F006,F008,F009,F013,F017,F021,F023,F024,F028,F030,F032,F036,F039,F042,F044,F045,F047,F049,F052,F053,F054,F058,F059,F063,F064,M004,M005,M011,M012,M014,M015,M016,M018,M019,M020,M022,M025,M026,M029,M031,M033,M034,M037,M038,M040,M041,M043,M046,M050,M055,M056,M057,M060,M061,M062
339,9.460813962,13.61769058,22.18208663,10.76659401,15.16944159,13.61769058,15.60402773,14.0543683,21.52929274,16.46409614,10.40836343,17.6034755,15.8737569,7.906909412,6.408487445,9.137887367,8.597804463,6.565853594,11.93118593,14.06539036,5.429306754,23.72702192,10.96744243,10.20264328,7.512654894,11.76989819,6.267188504,22.55003271,16.34609175,14.60120101,16.73300056,11.86467552,14.0628032,20.98240746,12.66137395,15.59609113,22.48482675,19.44028881,10.49980071,6.533249441,12.78523442,14.03542213,14.80765143,9.221795902,10.06312928,6.811365976,15.14337497,15.2923587,7.593217287,14.2322883,15.23839056,13.21340676,7.870348854,9.002672334,6.713408809,12.60344242,13.28615279
340,9.395322405,13.56796349,22.05658277,10.69891385,15.11623734,13.56796349,15.50353923,13.96412612,21.42929407,16.37817479,10.34258671,17.51913618,15.82295024,7.860576659,6.365151714,9.082592385,8.548864804,6.532747024,11.876627,14.00065605,5.376522553,23.63614351,10.90591871,10.15311405,7.460508444,11.71140646,6.214547306,22.46006541,16.28805402,14.55738553,16.63723415,11.8121508,14.00692523,20.8914678,12.57219006,15.51024026,22.36489007,19.35574182,10.42889801,6.484862643,12.72394838,13.96625957,14.69607319,9.112395579,9.974191754,6.741410587,15.08623852,15.22170496,7.544021989,14.16565909,15.19490841,13.12187369,7.817844196,8.953230019,6.673826712,12.54138506,13.22573413
341,9.326037623,13.51455311,21.92978929,10.62881263,15.05769447,13.51455311,15.39806321,13.86921078,21.32265194,16.28523273,10.26990256,17.4276126,15.76326259,7.809758863,6.315447931,9.020088856,8.494941618,6.495930977,11.81332171,13.93055871,5.320165952,23.53614497,10.83922162,10.10168653,7.403597868,11.64770468,6.156693518,22.36047967,16.22002418,14.50434706,16.53058442,11.75529917,13.94554996,20.79834714,12.47965723,15.41713617,22.23618041,19.26716954,10.35389037,6.434362387,12.65254766,13.88794161,14.58495487,9.003014348,9.882614464,6.669939963,15.02344242,15.14410169,7.489469282,14.09320665,15.14337124,13.02565926,7.760592495,8.900152585,6.630932704,12.47267107,13.15832233
342,9.253880862,13.45812295,21.8022741,10.556846,14.99496353,13.45812295,15.28878349,13.77061486,21.21081975,16.18668249,10.19175961,17.33047506,15.69646435,7.755442705,6.260762371,8.951981056,8.437083238,6.456238507,11.74306323,13.85626845,5.261175269,23.42898187,10.76853289,10.04883821,7.342987245,11.57984548,6.094784277,22.25332419,16.1440358,14.44398354,16.4153009,11.69502572,13.87977853,20.70351776,12.38463669,15.31825371,22.10070659,19.17548325,10.27573132,6.38224717,12.57317963,13.80248772,14.47471444,8.894138679,9.789226982,6.597525365,14.95622688,15.06102042,7.43081384,14.01623951,15.08536521,12.92584634,7.699636273,8.844286031,6.58544895,12.39877212,13.08543241
343,9.179773369,13.3993365,21.67460509,10.48356962,14.92919503,13.3993365,15.17688391,13.66933092,21.09525092,16.08393658,10.10960652,17.22929388,15.62432591,7.698614866,6.20248131,8.879873259,8.376337998,6.414502663,11.66764471,13.77895541,5.200488821,23.31660979,10.69503421,9.995046581,7.279740652,11.5088815,6.029976718,22.1406477,16.06212247,14.37819294,16.29363311,11.63223553,13.81071207,20.60745191,12.28798971,15.2150677,21.96047742,19.08159426,10.19537435,6.329015487,12.48799167,13.71191734,14.36576983,8.786255038,9.694858886,6.524738053,14.88583211,14.97393271,7.369310338,13.93606624,15.02247652,12.8235178,7.636018053,8.786476355,6.538097611,12.32115987,13.00857942
344,9.104636389,13.33885727,21.54735015,10.40953916,14.86153952,13.33885727,15.06354829,13.56635152,20.97739885,15.97840754,10.02489192,17.12563936,15.54861769,7.640262027,6.141991024,8.805369742,8.313754232,6.371556496,11.5888593,13.6997897,5.139044923,23.20098431,10.61990731,9.940789135,7.214922166,11.43586536,5.963427976,22.02449892,15.9763178,14.3088732,16.16783056,11.56783367,13.73945171,20.51062186,12.19057752,15.10905299,21.81750171,18.98641385,10.11377299,6.275165836,12.39913114,13.61824995,14.25853901,8.679849896,9.600339749,6.45214929,14.81349834,14.88431008,7.306213448,13.85399538,14.95629134,12.71975652,7.570780357,8.727569555,6.489600853,12.24130599,12.92927837
345,9.029391168,13.27734876,21.42107718,10.33531027,14.79314753,13.27734876,14.94996046,13.46266923,20.85871694,15.87150788,9.939064454,17.02108182,15.47111009,7.58137087,6.080677787,8.730074779,8.250380272,6.328233058,11.50850018,13.61994144,5.077781893,23.08406099,10.5443339,9.886543362,7.149595866,11.3618497,5.896295187,21.90692655,15.88865536,14.23792229,16.04014279,11.50272524,13.66709858,20.41349987,12.09326139,15.0016844,21.67378827,18.89085331,10.03188075,6.221196713,12.30874542,13.52350499,14.15343992,8.57540972,9.506499147,6.380330335,14.74046577,14.7936241,7.242777846,13.77133548,14.88839584,12.61564536,7.504965707,8.668411629,6.440680839,12.16068216,12.84904432
346,8.954958952,13.21547447,21.29635407,10.26143862,14.72516958,13.21547447,14.83730425,13.35927662,20.7406586,15.76465014,9.853572769,16.91719156,15.3935735,7.522928076,6.019927875,8.655592646,8.187264454,6.285365399,11.42836049,13.54058077,5.017638047,22.96779541,10.46949569,9.832786752,7.08482583,11.28788714,5.829735485,21.78997933,15.80116876,14.16723816,15.91281932,11.43781531,13.59475382,20.31655821,11.99690257,14.89443677,21.53134591,18.79582392,9.950651145,6.167606614,12.21898186,13.42970194,14.05089051,8.473420979,9.414166655,6.309852451,14.66797463,14.70334629,7.180258205,13.68939511,14.82037622,12.5122672,7.439616627,8.609848576,6.392059732,12.08076003,12.76939228
347,8.882260988,13.15389789,21.17374872,10.18847987,14.65875621,13.15389789,14.72676348,13.25716624,20.62467725,15.65924683,9.769865506,16.8155389,15.31777834,7.465920325,5.961127565,8.583527618,8.125455109,6.243786571,11.3502334,13.46287779,4.959551702,22.85414315,10.39657439,9.779996795,7.021676134,11.21503033,5.764906007,21.67570597,15.71589158,14.09871877,15.78810967,11.37400896,13.52351856,20.22026914,11.9023623,14.78878493,21.39218343,18.70223698,9.87103769,6.114894037,12.13198785,13.33886024,13.95130874,8.374370141,9.324171847,6.241286898,14.59726514,14.6149482,7.119909198,13.6094828,14.75381865,12.4107049,7.375775637,8.552726394,6.344459695,12.00301128,12.6918373
348,8.81221852,13.09328254,21.05382903,10.11698968,14.59505794,13.09328254,14.61952199,13.15733068,20.51222627,15.55671048,9.689391309,16.71769414,15.245495,7.4113343,5.905663131,8.515483972,8.066000573,6.204329623,11.27591207,13.38800264,4.904461174,22.74505978,10.32675171,9.728650983,6.961210858,11.14433189,5.702963888,21.56615517,15.63485741,14.03426206,15.66826336,11.31221127,13.45449394,20.12510493,11.81050184,14.68620373,21.25830965,18.61100379,9.793993899,6.063557478,12.04991074,13.25299937,13.85511254,8.278743676,9.237344299,6.175204938,14.52957751,14.52990137,7.0629855,13.53290711,14.6903093,12.31204133,7.314485261,8.497891081,6.298602894,11.92890758,12.6178944
349,8.745752796,13.0342919,20.93716289,10.04752371,14.53522532,13.0342919,14.5167636,13.06076249,20.40475909,15.45845361,9.613598819,16.62522759,15.17849388,7.360156681,5.854920849,8.453065981,8.009949177,6.167827608,11.20718965,13.31712543,4.853304781,22.64250087,10.26120938,9.679226805,6.904494078,11.07684445,5.645066262,21.46337567,15.56009984,13.975766,15.55552991,11.25332734,13.38878108,20.03153784,11.72218245,14.58816799,21.13173339,18.52303561,9.720473288,6.014095433,11.97489791,13.17413878,13.76271988,8.187028052,9.154513586,6.112177831,14.46615195,14.44967734,7.010741785,13.4609766,14.63143436,12.21735938,7.256788021,8.446188636,6.25521149,11.85992059,12.54907861
350,8.683785061,12.97758948,20.8243182,9.980637625,14.48040887,12.97758948,14.41967214,12.96845424,20.3037291,15.36588875,9.54393668,16.53970956,15.1185454,7.31337415,5.810286995,8.397877923,7.958349256,6.135113575,11.14585931,13.2514163,4.807020839,22.548422,10.2011291,9.632201753,6.852589872,11.01362065,5.592370266,21.36941618,15.49365246,13.92512854,15.45215885,11.19826223,13.32748112,19.94004014,11.63826536,14.49615254,21.01446344,18.43924376,9.65142937,5.9670064,11.90909673,13.10429793,13.67454871,8.099709737,9.076509282,6.052776838,14.40822869,14.37574766,6.964432727,13.3949998,14.57878001,12.1277419,7.203726438,8.398465055,6.215007649,11.79752199,12.48690498
351,8.624741947,12.92115292,20.71451185,9.91510846,14.4285799,12.92115292,14.32506136,12.87734482,20.20617482,15.275299,9.477338212,16.45794208,15.06238834,7.269066522,5.769173535,8.34734753,7.90894739,6.105249682,11.08774768,13.18851147,4.764740885,22.45914553,10.14418438,9.586966028,6.803127086,10.95182556,5.542510747,21.28147942,15.4315725,13.87913527,15.35450892,11.1449723,13.26765157,19.84924962,11.55622612,14.40633931,20.90272719,18.35791154,9.585785702,5.921885728,11.84858135,13.04013123,13.59100441,8.016686229,9.002087364,5.995904607,14.35349531,14.3049913,6.922414276,13.33319048,14.53035273,12.04093517,7.15316742,8.353217655,6.176599383,11.739078,12.42895243
352,8.566405112,12.86270466,20.60649039,9.849369259,14.37695918,12.86270466,14.22923631,12.78403132,20.10823312,15.18230531,9.409906758,16.37575645,15.00560182,7.22468006,5.728099385,8.297757039,7.858892101,6.076616111,11.02774023,13.12533683,4.724761329,22.36972947,10.08730524,9.542516507,6.753128266,10.8881506,5.492437546,21.19517632,15.36863111,13.83325007,15.25734902,11.09091163,13.20585512,19.75762241,11.47321094,14.31422065,20.79145077,18.27671243,9.521663768,5.877882085,11.78802298,12.9768779,13.51190494,7.937317495,8.929369254,5.940077416,14.29883822,14.23342009,6.882058026,13.27275766,14.48288939,11.95405108,7.102349012,8.308381032,6.138146639,11.68096132,12.3717278
353,8.508728343,12.80252539,20.50011614,9.783459691,14.32557148,12.80252539,14.13261774,12.68899358,20.01000494,15.08732701,9.341845997,16.2932669,14.9482167,7.180251119,5.687111241,8.248992478,7.808334639,6.049022956,10.96621836,13.06199697,4.686767794,22.28023292,10.0305581,9.498740691,6.70274804,10.82293791,5.44228029,21.11016795,15.30493276,13.78738837,15.16054392,11.03623195,13.1424507,19.6653582,11.38958707,14.22023708,20.68069108,18.19564297,9.458813973,5.834823946,11.72746459,12.91443466,13.43678714,7.861283704,8.858232696,5.885286976,14.24429586,14.16120484,6.84314211,13.2135028,14.43607172,11.86722088,7.051370451,8.263957104,6.099699477,11.62315329,12.31513794
354,8.451665424,12.74089582,20.39525143,9.717419425,14.27444156,12.74089582,14.03562638,12.59271143,19.91159125,14.99078343,9.273359608,16.21058768,14.89026385,7.135816053,5.646255802,8.200939873,7.757426254,6.022280313,10.90356346,12.99859647,4.650445901,22.19071496,9.974009399,9.45552608,6.652141037,10.75652963,5.392168606,21.02611533,15.24058193,13.74146558,15.06395839,10.98108496,13.07779724,19.57265673,11.30572177,14.12482911,20.57050505,18.1146997,9.396986722,5.792539784,11.66694916,12.85269821,13.3651878,7.788265027,8.788555432,5.831524997,14.18990667,14.08851636,6.805444666,13.15522738,14.38958145,11.78057586,7.00033097,8.219947792,6.061307956,11.56563525,12.25908969
355,8.395170143,12.67809666,20.29175859,9.651288129,14.22359419,12.67809666,13.93868299,12.49566471,19.81309299,14.89309388,9.204651269,16.12783302,14.83177415,7.091411218,5.605579763,8.153485252,7.706318193,5.996198273,10.84015691,12.93523991,4.615481275,22.10123468,9.917725565,9.412760173,6.601461884,10.6892679,5.342232118,20.94267952,15.17568312,13.69539712,14.96745721,10.92562238,13.01225367,19.47971771,11.2219823,14.02843725,20.46094958,18.03387916,9.335932419,5.750858073,11.60651964,12.79156525,13.29664375,7.717941632,8.720215206,5.778783191,14.13570909,14.01552545,6.76874383,13.09773288,14.34310033,11.6942473,6.949329804,8.176355015,6.023022137,11.50838853,12.20348991
356,8.339196285,12.6144086,20.18949996,9.585105473,14.17305413,12.6144086,13.84220832,12.39833326,19.71461111,14.79467769,9.135924659,16.04511717,14.77277846,7.047072968,5.565129823,8.106514642,7.655161708,5.970586931,10.77638011,12.87203186,4.581559539,22.01185117,9.861773033,9.370330472,6.550865211,10.62149487,5.292600455,20.85952157,15.11034079,13.64909839,14.87090515,10.86999592,12.9461789,19.38674085,11.13873591,13.93150202,20.3520816,17.95317789,9.275401469,5.709607288,11.54621902,12.73093249,13.2306918,7.649993689,8.65308976,5.727053268,14.08174158,13.94240294,6.732817736,13.04082075,14.29631008,11.60836645,6.898466189,8.133180693,5.98489208,11.45139449,12.14824543
357,8.283697636,12.55011234,20.08833786,9.518911126,14.12284615,12.55011234,13.7466231,12.30119691,19.61624655,14.69595418,9.067383456,15.96255437,14.71330766,7.002837658,5.524952679,8.059914071,7.604108046,5.94525638,10.71261445,12.80907692,4.548366314,21.92262352,9.806218238,9.328124476,6.500505645,10.55355267,5.243403241,20.77630253,15.04465944,13.60248481,14.77416699,10.81435728,12.87993188,19.29392587,11.05634988,13.83446393,20.24395802,17.87259242,9.215144277,5.668615902,11.48609024,12.67069664,13.16686876,7.584101369,8.587056837,5.67632694,14.02804258,13.86931963,6.697444521,12.98429247,14.24889244,11.52306461,6.847839358,8.090426744,5.946967846,11.39463446,12.09326312
358,8.228627982,12.4854886,19.98813462,9.452744755,14.07299501,12.4854886,13.6523481,12.2047355,19.51810027,14.59734268,8.999231339,15.88025886,14.65339261,6.958741641,5.485095027,8.013569567,7.553308457,5.920016714,10.64924133,12.74647967,4.515587224,21.8336108,9.751127611,9.286029687,6.450537816,10.48578344,5.194770103,20.69268343,14.97874354,13.5554718,14.67710749,10.75885818,12.81387152,19.20147248,10.97519144,13.73776349,20.13663577,17.79211929,9.154911247,5.627712389,11.4261763,12.61075439,13.10471145,7.51994484,8.521994181,5.626595916,13.97465053,13.79644633,6.66240232,12.92794952,14.20052915,11.43847304,6.797548548,8.048095089,5.909299493,11.33808977,12.03844983
359,8.17394111,12.42081808,19.88875257,9.386646032,14.02352547,12.42081808,13.55980406,12.10942887,19.42027322,14.4992625,8.931671987,15.79834488,14.59306419,6.914821274,5.445603566,7.967367155,7.50291419,5.894678028,10.58664212,12.68434468,4.482907892,21.74487212,9.696567587,9.243933603,6.401116352,10.41852933,5.146830668,20.60832533,14.91269758,13.50797478,14.57959143,10.70365034,12.74835676,19.1095804,10.89562786,13.64184121,20.03017174,17.71175505,9.094452784,5.586725223,11.36652014,12.55100247,13.04375669,7.457204274,8.457779534,5.577851907,13.92160387,13.72395384,6.62746927,12.87159336,14.15090193,11.35472302,6.747692992,8.006187647,5.871937082,11.28174178,11.98371239
360,8.119590805,12.35638147,19.79005405,9.320654623,13.9744623,12.35638147,13.46941172,12.01575686,19.32286635,14.40213297,8.864909078,15.71692666,14.53235327,6.87111291,5.406524993,7.921192864,7.453076495,5.869050413,10.52519823,12.62277655,4.450013941,21.65646655,9.642604597,9.201723727,6.352395881,10.35213247,5.099714561,20.52288927,14.84662603,13.45990915,14.48148358,10.64888545,12.68374652,19.01844935,10.8180264,13.54713761,19.92462287,17.63149623,9.033519292,5.545482878,11.30716475,12.49133757,12.98354128,7.395559839,8.394290641,5.530086624,13.86894105,13.65201298,6.592423505,12.81502546,14.09969253,11.27194582,6.698371926,7.964706338,5.834930674,11.22557183,11.92895767
361,8.065530853,12.29245948,19.69190139,9.254810198,13.92583026,12.29245948,13.38159184,11.9241993,19.2259806,14.30637342,8.799146291,15.63611845,14.47129072,6.827652905,5.367906004,7.874932722,7.40394662,5.842943965,10.46529104,12.56187984,4.416590994,21.56845319,9.589305077,9.159287557,6.304531032,10.28693501,5.05355141,20.4360363,14.78063338,13.41119034,14.38264872,10.59471524,12.62039972,18.92827904,10.74275432,13.45409321,19.82004607,17.55133937,8.971861176,5.503813828,11.24815308,12.43165639,12.92360204,7.334691705,8.331405242,5.483291779,13.81670052,13.58079457,6.557043163,12.7580473,14.04658268,11.19027272,6.649684585,7.923653081,5.798330328,11.16956124,11.8740925
362,8.01171504,12.22933281,19.59415691,9.189152427,13.87765411,12.22933281,13.29676516,11.83523603,19.12971693,14.21240315,8.734587305,15.55603449,14.40990742,6.784477612,5.329793298,7.828472755,7.355675815,5.816168777,10.40730194,12.50175915,4.382324674,21.48089112,9.536735458,9.116512595,6.257676433,10.22327908,5.008470839,20.34742747,14.71482411,13.36173376,14.28295162,10.54129142,12.5586753,18.83926919,10.67017887,13.36314851,19.71649826,17.47128101,8.909228842,5.461546547,11.18952812,12.37185565,12.86347579,7.274280041,8.269001083,5.437459081,13.76492071,13.5104694,6.521106378,12.70046035,13.99125411,11.10983499,6.601730202,7.883029795,5.762186105,11.11369138,11.81902374
363,7.958097153,12.16728217,19.49668294,9.123720978,13.82995862,12.16728217,13.21535242,11.74934689,19.03417629,14.12064151,8.671435797,15.47678902,14.34823422,6.741623387,5.292233571,7.78169899,7.30841533,5.788534943,10.35161234,12.44251905,4.346900603,21.39383943,9.484962174,9.07328634,6.211986713,10.16150683,4.964602476,20.25672382,14.6493027,13.31145482,14.18225704,10.4887657,12.49893218,18.75161951,10.60066731,13.27474403,19.61403634,17.39131769,8.845372693,5.418509509,11.13133281,12.31183205,12.80269934,7.214005019,8.206955905,5.392580241,13.71364008,13.44120828,6.484391286,12.64206607,13.93338856,11.0307639,6.554608014,7.8428384,5.726548065,11.05794357,11.76365825
364,7.905340992,12.10507357,19.40082079,9.058144089,13.78329315,12.10507357,13.13779705,11.66671476,18.93944174,14.02995318,8.60888617,15.39907542,14.2865144,6.69952605,5.255917973,7.735715351,7.261842527,5.760492297,10.29835852,12.38448617,4.311473014,21.3083259,9.435029502,9.030164864,6.167854414,10.10123411,4.922474746,20.16493946,14.58391147,13.26057154,14.08104906,10.43614521,12.44025247,18.6655165,10.53469261,13.18880396,19.51463161,17.31150663,8.780943294,5.374370493,11.07462836,12.25283236,12.74607131,7.158174765,8.14863803,5.351737701,13.66344244,13.37367442,6.447693398,12.58369716,13.87397536,10.9528929,6.508514101,7.803352229,5.691576738,11.00303768,11.70867386
365,7.853975319,12.04146553,19.30771067,8.99208694,13.73800718,12.04146553,13.06388518,11.58688134,18.84546149,13.93901191,8.546095082,15.3232871,14.22489086,6.658472725,5.221283294,7.691454815,7.215525454,5.732583015,10.2471826,12.3277692,4.277247558,21.22502433,9.387621171,8.987684529,6.125379596,10.04176013,4.882306212,20.07321737,14.51840648,13.20933991,13.97982398,10.3825123,12.38153549,18.58082815,10.47214311,13.10472255,19.4196376,17.23189381,8.716708962,5.329074962,11.0201344,12.1958983,12.697631,7.1102984,8.096634362,5.317191988,13.61470208,13.30816365,6.411863341,12.52619284,13.81410532,10.87592622,6.463459898,7.764750773,5.657315031,10.94951263,11.65465783
