wl,F001,F003,F006,F008,F009,F013,F017,F021,F023,F024,F028,F030,F032,F036,F039,F042,F044,F045,F047,F049,F052,F053,F054,F058,F059,F063,F064,M004,M005,M010,M011,M012,M014,M015,M016,M018,M019,M020,M022,M025,M026,M029,M031,M033,M034,M037,M038,M040,M041,M043,M046,M048,M050,M055,M056,M057,M060,M061,M062,M007
406,5.801463904,7.535069599,4.861091722,2.550391232,4.629378976,7.535069599,9.726000372,4.827309264,7.495556779,12.70118161,6.218070837,6.528510745,5.149345756,5.149395899,3.618819447,6.546617139,5.122325564,5.547257923,5.480037239,4.13606626,5.713932576,4.583253677,7.880726974,11.48700684,4.310726616,4.446380301,10.79886279,4.085015219,6.036922421,4.40289185,3.331761067,7.234582567,7.363705553,10.45774246,8.035076191,6.340877663,9.745205566,4.349266249,15.09050751,11.12378941,6.520818198,12.96272604,9.56659055,2.25205681,3.312850481,3.870648494,4.421653367,6.834954278,5.751762337,9.163145658,3.890331471,4.306853598,6.962540771,7.071449209,9.394262703,6.460484153,7.98683646,3.64262864,3.424189292,0.562983611
407,5.930342036,7.668754967,4.931699501,2.575945808,4.660902758,7.668754967,9.779927643,4.845686524,7.455775259,12.6620441,6.330258064,6.517906516,5.151526643,5.230976812,3.609758213,6.664842482,5.183069612,5.597939611,5.443953983,4.134960151,5.705410133,4.649990747,7.982509224,11.60267519,4.340293946,4.464876221,10.97196556,4.07019961,5.999077813,4.326824156,3.312495603,7.31759586,7.330159283,10.43747019,8.058938506,6.265113728,9.808123423,4.338245609,15.1949651,11.03071024,6.414840324,12.93064393,9.533546615,2.210895848,3.342361663,3.86257149,4.346395067,6.771701073,5.738162245,9.110042863,3.882182283,4.287954077,6.957651753,7.074235124,9.359475849,6.444485154,7.964312792,3.637014644,3.378902644,0.541246737
408,6.05979826,7.802146663,5.001934455,2.602650583,4.692459169,7.802146663,9.834314277,4.865279494,7.415338722,12.62128043,6.44305219,6.507238671,5.153145356,5.312997396,3.600401617,6.78326774,5.243002589,5.647755535,5.407796451,4.133641838,5.696162977,4.716798991,8.083639282,11.71640933,4.369580779,4.482297822,11.14341242,4.055434742,5.961283603,4.253105835,3.29334087,7.398336194,7.296234906,10.41440603,8.080613667,6.190621261,9.867922167,4.327634376,15.2947125,10.93755593,6.310361378,12.89540434,9.499037407,2.171497171,3.371521121,3.854529484,4.272721128,6.707951188,5.723822112,9.056044546,3.87343684,4.269104564,6.951080961,7.075274326,9.324101656,6.427690087,7.94124058,3.631030399,3.334255093,0.52107615
409,6.188793201,7.934119276,5.071238464,2.630494087,4.723907515,7.934119276,9.889230768,4.886280358,7.375002439,12.58015675,6.555423163,6.497110909,5.154546337,5.395100752,3.59103298,6.901349374,5.301839521,5.69650765,5.372214667,4.132268253,5.686783703,4.78326115,8.183542099,11.82778971,4.398514344,4.498651763,11.31235745,4.04102625,5.92424254,4.182733227,3.274650922,7.476171579,7.262708656,10.38955878,8.100145594,6.118588087,9.924541364,4.317847365,15.38955576,10.84581414,6.208678232,12.85831452,9.464170249,2.134278325,3.400042693,3.84692867,4.201699896,6.644794772,5.709111564,9.002284898,3.864389121,4.250838238,6.943194351,7.0749699,9.289175179,6.410697601,7.91853602,3.624921423,3.290847456,0.502905836
410,6.316287484,8.063547394,5.139053409,2.659464851,4.7551071,8.063547394,9.94474761,4.908881296,7.335521679,12.53993924,6.666340931,6.488126928,5.156074026,5.476929984,3.581935623,7.018543845,5.359295436,5.743997914,5.337858659,4.130996327,5.677864905,4.848959966,8.281642626,11.93639678,4.427021874,4.513944703,11.47795476,4.027279774,5.888657376,4.116702674,3.256779817,7.550470027,7.230356767,10.36393725,8.117578212,6.050202029,9.977920583,4.30929939,15.47930092,10.75697254,6.111087762,12.82068175,9.430052464,2.099656854,3.427640214,3.840175243,4.134399715,6.583321974,5.694400226,8.949898108,3.855333106,4.233688281,6.934357879,7.073724934,9.255731474,6.394106345,7.897115306,3.618933237,3.249280548,0.487169779
411,6.441241735,8.189305607,5.204821167,2.689551405,4.78591723,8.189305607,10.0009353,4.933274492,7.297651713,12.50189404,6.774775444,6.480890427,5.158072863,5.558128193,3.573392865,7.134307617,5.415085362,5.790028286,5.30537845,4.129982992,5.669999178,4.913478179,8.377365812,12.04181101,4.455030596,4.5281833,11.63935843,4.014500948,5.855230858,4.056010513,3.240081612,7.620599549,7.199955475,10.33855025,8.132955441,5.986650913,10.02799939,4.302405264,15.56375401,10.67251878,6.018886841,12.78381331,9.397791372,2.068050304,3.454027524,3.834675396,4.071888933,6.524622941,5.680057726,8.900018368,3.846562774,4.218187871,6.9249375,7.071942515,9.224805599,6.37851497,7.877894633,3.613311359,3.210155189,0.474301965
412,6.562616579,8.310268503,5.267983619,2.720742279,4.81619721,8.310268503,10.05786432,4.959652128,7.262147813,12.46728731,6.879696649,6.476005104,5.16088729,5.638338481,3.565688029,7.24809715,5.468924327,5.834400722,5.275424066,4.12938518,5.663779114,4.976398532,8.470136607,12.14361285,4.482467742,4.541374212,11.79572257,4.00299541,5.824665738,4.001653087,3.224910361,7.685928157,7.172281015,10.31440659,8.146321206,5.929122563,10.07471735,4.297579802,15.64272108,10.59394054,5.933372343,12.74901647,9.368494296,2.039876221,3.478918457,3.830835325,4.015235895,6.469787824,5.666453687,8.853779867,3.838372104,4.204870188,6.91529917,7.070025731,9.197432609,6.364522124,7.861790195,3.608301309,3.174072192,0.464736379
413,6.679372641,8.42531067,5.327982645,2.753026002,4.845806346,8.42531067,10.11560518,4.988206387,7.229765248,12.43738521,6.980074495,6.474074658,5.164861746,5.71720395,3.559104434,7.359368907,5.520527358,5.87691718,5.248645533,4.129359823,5.659797309,5.037303764,8.559379962,12.24138274,4.509260542,4.553524098,11.94620125,3.993068796,5.797664764,3.954626735,3.211620121,7.745823862,7.14810962,10.29251507,8.157719429,5.878804804,10.11801404,4.295237819,15.71600817,10.52272546,5.855841142,12.71759849,9.343268559,2.015552149,3.502026853,3.829061224,3.965508946,6.419906771,5.653957738,8.812316795,3.831055077,4.194268414,6.905808846,7.068377668,9.174647561,6.352726457,7.849718188,3.604148607,3.141632377,0.458907007
414,6.796620146,8.539578598,5.388398819,2.788565885,4.875955095,8.539578598,10.1768675,5.021675402,7.198459417,12.4082595,7.081451275,6.473854559,5.168764071,5.796621063,3.552436027,7.470139523,5.570057404,5.917899759,5.22305564,4.129141409,5.65644821,5.098905363,8.6475231,12.33477404,4.53624931,4.564251587,12.09288211,3.987388673,5.772038211,3.920273547,3.199091809,7.804289884,7.124750355,10.26696714,8.165191782,5.835109101,10.15830438,4.296528559,15.78199645,10.45411773,5.784236988,12.68301214,9.317917278,2.000155418,3.528944994,3.831677153,3.924590158,6.370968156,5.640835596,8.771092645,3.823262558,4.188396579,6.89391737,7.065234007,9.15337676,6.341235473,7.838976167,3.600447275,3.112192757,0.463448753
415,6.919328291,8.65815231,5.452522323,2.82897189,4.907695977,8.65815231,10.24355381,5.06185337,7.165828197,12.37549899,7.189091687,6.473697458,5.17127942,5.878385632,3.544453172,7.582511117,5.617959589,5.957799993,5.19641404,4.127974824,5.651848759,5.163682481,8.737012902,12.42402368,4.564137919,4.573271114,12.2382739,3.987602755,5.745332507,3.901426863,3.186076658,7.865036698,7.099297176,10.23221312,8.167218326,5.796216992,10.19596695,4.301829865,15.83970668,10.38285301,5.715510234,12.6388911,9.288031079,1.99698459,3.56417524,3.839941862,3.892638661,6.318726059,5.6253614,8.725422504,3.813645299,4.188143175,6.877298978,7.058819574,9.130122563,6.327947646,7.826488257,3.596607102,3.084568774,0.482817852
416,7.046246161,8.779806698,5.519359453,2.873402533,4.940651383,8.779806698,10.31452391,5.107516568,7.132090575,12.33964542,7.301549294,6.473602826,5.172628212,5.961989792,3.535403814,7.696068376,5.664372208,5.996613987,5.168991054,4.126032586,5.646175294,5.230869359,8.827303806,12.50958752,4.592648932,4.580733039,12.38216244,3.9924869,5.717854632,3.895319902,3.172734204,7.926993197,7.072203656,10.18980018,8.164500569,5.761471412,10.23088677,4.310399444,15.88990425,10.3096562,5.649467664,12.58681405,9.254398543,2.00378906,3.605796541,3.852663581,3.868138393,6.263919185,5.607917405,8.676217954,3.802497111,4.192353067,6.856654721,7.049521173,9.105284104,6.313148082,7.812610508,3.592597252,3.058548883,0.514180285
417,7.176122841,8.903316652,5.587916502,2.921016328,4.974443709,8.903316652,10.3886376,5.157441272,7.097465538,12.30124051,7.417377654,6.473570131,5.173030863,6.046925675,3.525535898,7.810395987,5.709433552,6.034337851,5.141057004,4.123487219,5.639604153,5.299700236,8.917850249,12.5919214,4.621504915,4.586787726,12.52433353,4.00081697,5.689911568,3.899185882,3.159223982,7.989088274,7.043923369,10.14127548,8.157740016,5.730215298,10.26294885,4.321495005,15.93335459,10.23525218,5.585916057,12.52835963,9.217808253,2.018318222,3.651887848,3.868650541,3.849573292,6.207286237,5.588885866,8.624390577,3.790111802,4.199871122,6.832685646,7.037725611,9.079260517,6.297121886,7.79769897,3.588386892,3.03392154,0.55470203
418,7.307707415,9.027457061,5.657199763,2.97097179,5.008695346,9.027457061,10.4647547,5.210403757,7.062172073,12.26082601,7.53513033,6.473598844,5.172707791,6.132685414,3.51509737,7.925078637,5.753281916,6.07096769,5.112882209,4.120511242,5.63231167,5.369409354,9.008106668,12.67148117,4.65042843,4.591585535,12.66457298,4.011368825,5.661810297,3.910258019,3.145705528,8.050250823,7.014909889,10.08818618,8.147638172,5.701791584,10.2920382,4.334374254,15.97082308,10.16036585,5.524662197,12.4651065,9.17904879,2.038321471,3.700528111,3.886710971,3.835427296,6.14956592,5.568649037,8.570851956,3.776783183,4.209542206,6.806092804,7.023819693,9.052450934,6.280154164,7.782109692,3.583945188,3.010475201,0.601549068
419,7.439748967,9.151002817,5.72621553,3.022427433,5.043028689,9.151002817,10.54173501,5.2651803,7.026429166,12.21894364,7.653360882,6.473688435,5.171879413,6.218761141,3.504336175,8.039701013,5.796055592,6.106499614,5.084736991,4.117277177,5.624474185,5.439230953,9.097527501,12.7487227,4.679142042,4.595276829,12.80266659,4.022918323,5.6338578,3.925769533,3.132338377,8.109409737,6.985616789,10.03207945,8.134896546,5.675543206,10.31803985,4.3482949,16.00307514,10.0857221,5.465512866,12.39863333,9.138908737,2.061548202,3.749796281,3.905653101,3.824184342,6.091496938,5.547589173,8.516513673,3.762805063,4.220211187,6.777577242,7.008190225,9.025254489,6.262530021,7.766198724,3.579241305,2.98799832,0.651887379
420,7.570996583,9.27272881,5.793970098,3.074541772,5.077066131,9.27272881,10.61843834,5.320547177,6.990455805,12.17613514,7.77062287,6.473838374,5.170766147,6.30464499,3.493500257,8.153847803,5.837892873,6.140929728,5.05689167,4.113957545,5.616268034,5.508399272,9.185567183,12.82410182,4.707368314,4.59801197,12.93840017,4.034241325,5.606361059,3.942953641,3.119282065,8.165493909,6.956497643,9.974502426,8.120216641,5.6508131,10.3408388,4.36251465,16.03087617,10.01204581,5.408274845,12.33051877,9.098176675,2.085747809,3.797771309,3.924285162,3.814328367,6.033817995,5.526088529,8.462287311,3.748471251,4.230722929,6.74784001,6.991224013,8.998070315,6.244534564,7.750322115,3.574244409,2.966279355,0.702882943
421,7.700199346,9.39140993,5.85946976,3.12647332,5.110430065,9.39140993,10.6937245,5.375280663,6.954470977,12.13294224,7.885469854,6.474048131,5.169588409,6.389829093,3.482837563,8.267103692,5.878932052,6.174254142,5.029616567,4.110724866,5.607869553,5.576148553,9.271680153,12.89807439,4.734829812,4.59994132,13.07155952,4.044113691,5.579627055,3.95904356,3.106696125,8.217432233,6.928006025,9.917002288,8.104299965,5.6269442,10.36032007,4.376291213,16.05499157,9.940061888,5.352754916,12.26234149,9.057641187,2.108669687,3.842532145,3.941415383,3.80434331,5.977267796,5.504529359,8.409084453,3.734075556,4.239922299,6.717582157,6.973307862,8.971297545,6.226452896,7.734835916,3.568923665,2.945106759,0.751701739
422,7.826106341,9.505821069,5.92172081,3.177380593,5.142742885,9.505821069,10.7664533,5.428157036,6.918693668,12.08990667,7.996455397,6.474317175,5.168566617,6.473805583,3.472596037,8.379053369,5.919311422,6.206468961,5.003182003,4.107751663,5.59945508,5.641713035,9.355320847,12.97109626,4.761249098,4.60121524,13.20193045,4.05131128,5.553962769,3.971272508,3.094740095,8.264153602,6.900595509,9.861126192,8.087848023,5.603279441,10.37636868,4.388882295,16.07618676,9.870495218,5.298759861,12.19568013,9.018090854,2.128063231,3.88215774,3.955851994,3.792713107,5.922585045,5.483293918,8.35781668,3.719911789,4.246654165,6.687504732,6.954828578,8.945335314,6.208570125,7.720096175,3.56324824,2.924268989,0.795509747
423,7.947466653,9.614737115,5.979729542,3.226422106,5.173626985,9.614737115,10.83548455,5.47795257,6.883342866,12.04757017,8.102133058,6.474644976,5.167921189,6.556066593,3.463023624,8.48928152,5.959169276,6.237570295,4.977858298,4.105210455,5.591200952,5.70432696,9.435943703,13.04362328,4.786348738,4.601984094,13.32929877,4.054609953,5.529675184,3.976873704,3.083573509,8.304586909,6.874719668,9.808421297,8.071562322,5.57916176,10.38886964,4.399545605,16.09522713,9.804070692,5.246096462,12.13211337,8.980314259,2.141677835,3.914727044,3.966403226,3.777921697,5.870508445,5.462764461,8.309395575,3.706273758,4.249763392,6.658308783,6.936172967,8.920582754,6.191171356,7.706458943,3.5571873,2.903554501,0.831472947
424,8.063029367,9.716932961,6.032502248,3.272756371,5.202704757,9.716932961,10.89967804,5.523443542,6.848637557,12.00647447,8.201056398,6.475031004,5.167872541,6.636104255,3.45436827,8.597372833,5.998643908,6.267554249,4.953915774,4.103273764,5.583283505,5.763224566,9.513003158,13.1161113,4.809851294,4.602398242,13.45345029,4.052785569,5.507071279,3.973080365,3.073355903,8.337661048,6.850832076,9.760434765,8.056144367,5.553934092,10.39770798,4.40753885,16.1128781,9.741513204,5.194571501,12.07321985,8.945099984,2.147262893,3.938319009,3.971877309,3.758453017,5.821776702,5.443323242,8.264732721,3.693455274,4.248094846,6.63069536,6.917727834,8.897438998,6.174541693,7.694280269,3.55071001,2.88275175,0.85675732
425,8.171543566,9.811183496,6.079045225,3.315541905,5.229598596,9.811183496,10.9578936,5.563406228,6.814796728,11.96716131,8.291778977,6.475474729,5.168641092,6.713410703,3.44687792,8.702911994,6.03787361,6.296416932,4.931624752,4.102114111,5.575879077,5.817640095,9.585953649,13.18901617,4.831479332,4.602608047,13.5741708,4.044613988,5.486458037,3.957125709,3.064246812,8.362304912,6.829386306,9.718713756,8.042295665,5.526939371,10.40276869,4.412119738,16.12990507,9.683547643,5.14399176,12.02057824,8.913236609,2.142567801,3.951012584,3.971082472,3.732791005,5.777128519,5.425352516,8.2247397,3.681750145,4.240493394,6.605365512,6.899879985,8.876303181,6.158966243,7.683916202,3.543785535,2.861649192,0.868528844
426,8.274954428,9.897754089,6.119696511,3.357162224,5.254836114,9.897754089,11.01198723,5.600726065,6.779679198,11.9258066,8.376047827,6.475572925,5.169109315,6.788912653,3.4397509,8.806501348,6.075020012,6.322540148,4.910008337,4.101154014,5.567525514,5.868399349,9.654321639,13.25778291,4.850953463,4.600761837,13.68967169,4.031109195,5.466665157,3.934605676,3.055788779,8.376183251,6.808614863,9.677298937,8.025146793,5.499556354,10.3994502,4.414953353,16.13885026,9.627238034,5.094668439,11.96797874,8.881041893,2.132048122,3.953971936,3.96486389,3.703648129,5.734202138,5.406499731,8.186354831,3.669750655,4.227523877,6.578587244,6.879356593,8.855455125,6.142659053,7.673526945,3.535483446,2.840569637,0.872142182
427,8.376115904,9.978226942,6.155822198,3.40033084,5.279234726,9.978226942,11.0646272,5.638921905,6.741450666,11.87898161,8.456792641,6.475040914,5.168199614,6.863881373,3.432119117,8.909067767,6.108564442,6.34473146,4.88804459,4.099774548,5.556942016,5.916976163,9.718374021,13.31851203,4.868375923,4.595308477,13.79887622,4.014370311,5.446487713,3.912749387,3.047470734,8.378746916,6.78670422,9.630037602,8.000304244,5.473542048,10.38445313,4.418103688,16.13331777,9.569595783,5.047054747,11.90904461,8.844904697,2.121514339,3.950184416,3.955172419,3.674724519,5.69042065,5.384592328,8.146289895,3.656086529,4.210880347,6.546809522,6.853289215,8.83318554,6.123975193,7.661352016,3.525147071,2.81999325,0.874717351
428,8.475140237,10.05335219,6.187970651,3.444701265,5.302851528,10.05335219,11.11589173,5.67772014,6.700790439,11.82782105,8.534340975,6.474055989,5.166192298,6.938325827,3.424130888,9.010682725,6.139124735,6.363625616,4.865936261,4.09808607,5.544576958,5.963576822,9.778675876,13.37264264,4.884041712,4.58684913,13.90263804,3.994800903,5.426180749,3.89123983,3.039371788,8.371603952,6.764038908,9.578186851,7.969183399,5.448806767,10.35961584,4.421426815,16.1156658,9.511266861,5.001170479,11.84510407,8.805720261,2.110748231,3.94046375,3.942474807,3.645985604,5.646200031,5.360282552,8.105116673,3.641107744,4.191101493,6.511004829,6.822671233,8.809909884,6.103411309,7.647866444,3.513156221,2.799944512,0.876068366
429,8.572139672,10.12387998,6.216690237,3.489927008,5.325743613,10.12387998,11.16585903,5.716847166,6.658377827,11.77345965,8.609020384,6.472795446,5.163367675,7.012254977,3.415934528,9.111417699,6.167318731,6.37985736,4.8438861,4.096198937,5.530878711,6.008407611,9.835792284,13.42161386,4.898245828,4.575984962,14.00181076,3.972804539,5.405999312,3.869759992,3.031571055,8.356362404,6.741003455,9.523003785,7.933199638,5.425260825,10.32677668,4.424778805,16.08825255,9.452897234,4.957035431,11.77748535,8.764383826,2.099531576,3.925623667,3.927237804,3.617396811,5.601956258,5.33422265,8.063406944,3.625164274,4.168726001,6.472145652,6.788496028,8.786043616,6.081464044,7.633545254,3.499890704,2.780447907,0.876009242
430,8.667226451,10.19056045,6.242529323,3.53566158,5.347968079,10.19056045,11.21460732,5.756029376,6.614892138,11.71703213,8.681158423,6.471436579,5.160006054,7.085677786,3.407678354,9.211344164,6.193764266,6.394061439,4.822096856,4.094223507,5.516295649,6.051674817,9.890288326,13.46686479,4.91128327,4.563317137,14.09724802,3.948784785,5.386198445,3.84799286,3.024147647,8.334630316,6.717982391,9.465745505,7.893768343,5.402814536,10.28777398,4.428015729,16.0534362,9.395132874,4.914669398,11.70751666,8.72179063,2.087646152,3.906477892,3.909928158,3.58892357,5.558105308,5.307064866,8.021732487,3.608606094,4.144292559,6.431204474,6.75175698,8.762002196,6.058630042,7.618863474,3.485730327,2.761527919,0.874353993
