wl,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_100,Y_101,Y_102,Y_103,Y_104,Y_105,Y_106,Y_107,Y_108,Y_109,Y_110,Y_111,Y_112,Y_113,Y_114,Y_115,Y_116,Y_117,Y_118,Y_119,Y_120,Y_121,Y_122,Y_123,Y_124,Y_125,Y_126,Y_127,Y_128,Y_129,Y_500,Y_501,Y_502,Y_503,Y_504,Y_505,Y_506,Y_507,Y_508,Y_509,Y_510,Y_511,Y_512,Y_514,Y_515,Y_517,Y_518,Y_519,Y_520,Y_521,Y_522,Y_142
618,37.98021345,53.20750102,47.53211965,50.98629683,36.29921977,44.50230008,41.85314387,44.18609412,48.92318393,41.02353698,46.42772498,32.48876877,43.9813139,46.21631683,44.32888894,43.83247086,51.80124006,42.01949382,43.45342216,38.92435635,40.97551944,40.7346888,41.15487576,46.15852356,60.66737418,59.25281218,47.87363158,55.17701684,45.55872054,49.65874288,50.80452162,50.58024898,61.58374874,40.96177603,57.56052814,38.62810432,55.40306929,46.76378963,49.98705627,35.36642537,41.06632492,62.81728278,47.53587237,42.17220058,47.49057383,42.54102396,49.09672712,44.76633358,51.39064423,54.98979219,41.52255631,55.0179279,30.69034826,54.48591216,47.85927497,37.10421733,50.16075086,50.18349228,54.05049946,45.23808134,49.92112756,55.65986973,48.63080024,48.59787815,52.89174597,47.27433704,54.94548483,53.1965492,49.41403154,36.59048103,34.72370717,50.11979998,41.63057371,39.27088993,46.79819167,41.57888156,49.10115292,40.23098078
619,37.98589107,53.20575524,47.52248983,50.9794217,36.29890395,44.49882879,41.85088254,44.18877407,48.92734993,41.03227416,46.42846623,32.48811702,43.98851673,46.22073358,44.33775082,43.83334589,51.7992762,42.01861725,43.45264367,38.92328559,40.97147097,40.7371866,41.16011215,46.1587874,60.66038436,59.2587876,47.87268105,55.17621654,45.55517602,49.6645972,50.80287889,50.5803426,61.58670269,40.96395401,57.56201113,38.62538101,55.40575458,46.76212962,49.99091284,35.36445462,41.06279419,62.82765137,47.53350705,42.17035942,47.48630823,42.53668265,49.09132345,44.76441832,51.39438415,54.98807197,41.52112939,55.01735986,30.69016771,54.49176935,47.86381479,37.10534593,50.1682722,50.17773691,54.04922273,45.23768794,49.92910271,55.66316718,48.63024918,48.59525928,52.89085445,47.27537879,54.94669498,53.19374683,49.41402396,36.59350739,34.71980145,50.12208245,41.63072918,39.26580856,46.7911215,41.57426884,49.09986304,40.22580022
620,37.9915396,53.20391332,47.51265169,50.97249084,36.29863599,44.49535322,41.8485633,44.19130997,48.93128926,41.04120444,46.42915341,32.48752011,43.99596959,46.22530578,44.34678462,43.83428049,51.79724356,42.01768194,43.45190762,38.9221729,40.9671868,40.7398304,41.16540847,46.15883833,60.65316607,59.26475502,47.87184738,55.17535689,45.5516907,49.67051128,50.80115642,50.5804124,61.58972251,40.96599397,57.56342911,38.62259989,55.4083133,46.76049676,49.99476845,35.36231967,41.05934102,62.83816476,47.53119027,42.16835644,47.48181648,42.53236201,49.08582233,44.76241559,51.39804101,54.98637829,41.51961951,55.01678901,30.68984729,54.49756407,47.86832395,37.10660322,50.1758868,50.17203085,54.04783147,45.23699258,49.936982,55.66635709,48.62954477,48.59251521,52.89020479,47.27645348,54.94775628,53.19093356,49.41392331,36.59650339,34.7158683,50.12463133,41.6308987,39.26072792,46.78393218,41.56971127,49.09897397,40.22083323
621,37.99696944,53.20215317,47.50292266,50.96590416,36.29839007,44.49197425,41.84628498,44.1935816,48.93488128,41.05001816,46.42980331,32.48700706,44.00347212,46.22985985,44.3555623,43.83522527,51.79512756,42.01675878,43.45129122,38.92099938,40.96277871,40.74252886,41.17059379,46.15872136,60.64609602,59.27051693,47.87118208,55.1744416,45.54855211,49.67628321,50.79928269,50.58047273,61.59269356,40.9679411,57.5648098,38.61985087,55.41066615,46.75900963,49.99855342,35.36006184,41.05610552,62.84849743,47.52892093,42.1662546,47.47724105,42.52819903,49.08037382,44.76034933,51.40168183,54.98475055,41.51809668,55.01628385,30.68940476,54.50309779,47.87260565,37.1079249,50.18337548,50.16651945,54.04632305,45.23603051,49.94441207,55.66928214,48.62878146,48.58977402,52.88990198,47.27747048,54.94869402,53.18825588,49.41374032,36.59932499,34.7120703,50.12735392,41.63103568,39.25588125,46.77683446,41.56543604,49.09846299,40.216272
622,38.00199104,53.20065273,47.49362014,50.96006155,36.29814038,44.48879274,41.8441464,44.19546877,48.93800536,41.05840572,46.43043275,32.48660692,44.01082397,46.23422222,44.36365584,43.83613084,51.79291365,42.01591865,43.45087169,38.91974612,40.95835848,40.74519062,41.17549715,46.15848148,60.63955095,59.27587586,47.87073664,55.1734744,45.54604777,49.6817111,50.79718616,50.58053791,61.59550122,40.96984057,57.56618092,38.6172239,55.41273381,46.7577868,50.00219805,35.35772243,41.05322782,62.85832386,47.52669793,42.16411685,47.47272442,42.52433075,49.075128,44.7582435,51.40537364,54.98322816,41.51663092,55.01591291,30.68885784,54.50817198,47.87646307,37.1092467,50.19051907,50.16134805,54.04469485,45.23483698,49.95103956,55.67178502,48.6280537,48.58716377,52.89005097,47.27833914,54.94953349,53.18586028,49.41348568,36.60182817,34.70857008,50.13015752,41.63109349,39.2515018,46.77003908,41.56167034,49.09830736,40.2123087
623,38.0064148,53.19958992,47.48506157,50.95536293,36.29786109,44.48590955,41.84224639,44.19685126,48.94054087,41.06605746,46.4310585,32.48634872,44.01782477,46.2382193,44.3706372,43.8369478,51.79058724,42.01523242,43.45072623,38.91839422,40.9540379,40.74772436,41.17994761,46.1581637,60.63390761,59.28063432,47.87056257,55.17245899,45.54446522,49.68659305,50.79479529,50.5806223,61.59803084,40.97173757,57.56757022,38.61480888,55.41443697,46.75694684,50.00563265,35.35534274,41.05084806,62.86731852,47.52452017,42.16200616,47.46840908,42.52089415,49.07023492,44.75612203,51.40918349,54.98185055,41.51529222,55.0157447,30.68822428,54.5125881,47.8796994,37.11050435,50.1970984,50.15666201,54.04294424,45.23344723,49.95651108,55.67370841,48.62745594,48.58481253,52.89075675,47.27896883,54.95029998,53.18389325,49.41317011,36.60386888,34.70553024,50.13294945,41.63102552,39.24782282,46.76375679,41.55864139,49.09848437,40.20913552
624,38.01005115,53.19914267,47.47756434,50.95220818,36.2975264,44.48342554,41.8406838,44.19760887,48.94236718,41.07266375,46.43169738,32.48626148,44.02427417,46.2416775,44.37607836,43.83762675,51.78813379,42.01477098,43.45093206,38.91692475,40.94992875,40.7500387,41.1837742,46.15781301,60.62954271,59.28459482,47.87071138,55.17139908,45.54409197,49.69072714,50.79203857,50.58074023,61.6001678,40.97367727,57.5690054,38.61269576,55.41569632,46.75660833,50.00878753,35.35296408,41.04910635,62.8751559,47.52238655,42.15998549,47.4644375,42.51802627,49.06584467,44.75400887,51.41317839,54.98065713,41.51415061,55.01584773,30.68752181,54.51614763,47.88211783,37.11163356,50.20289429,50.15260668,54.04106859,45.23189652,49.96047329,55.674895,48.62708261,48.58284835,52.89212427,47.27926894,54.95101879,53.18250128,49.41280432,36.6053031,34.70311337,50.13563699,41.63078515,39.24507757,46.75819833,41.55657638,49.09897129,40.20694465
625,38.01271052,53.19948889,47.47144589,50.95099721,36.29711049,44.48144157,41.83955744,44.19762139,48.94336366,41.07791497,46.43236617,32.48637424,44.02997182,46.24442325,44.37955129,43.83811831,51.78553872,42.0146052,43.45156639,38.91531882,40.94614282,40.75204232,41.18680599,46.15747441,60.626833,59.28755989,47.87123457,55.17029839,45.54521556,49.69391147,50.78884445,50.58090603,61.60179745,40.97570485,57.57051421,38.61097446,55.41643254,46.75688984,50.01159302,35.35062773,41.04814283,62.88151047,47.52029599,42.15811779,47.46095217,42.51586411,49.0621073,44.75192798,51.41742539,54.9796873,41.51327609,55.01629053,30.68676818,54.51865205,47.88352154,37.11257005,50.20768757,50.14932741,54.03906528,45.23022009,49.96257281,55.67518747,48.62702816,48.58139932,52.8942585,47.27914881,54.95171519,53.18183086,49.41239902,36.60598679,34.70148209,50.13812747,41.63032577,39.2434993,46.75357444,41.55570251,49.0997454,40.20592828
626,38.01491414,53.19990275,47.46542089,50.9506649,36.29696093,44.47950046,41.83865395,44.19718557,48.94277973,41.08300357,46.43317353,32.48655906,44.03625571,46.24742089,44.38262824,43.83913935,51.7829303,42.01425503,43.45242809,38.9137302,40.94212202,40.75418184,41.18983018,46.15698267,60.62457352,59.29014074,47.87216974,55.16891619,45.54767738,49.69662152,50.78514942,50.58096498,61.60418605,40.97724391,57.57172245,38.60945583,55.41598617,46.75754062,50.01438145,35.34798685,41.0480899,62.88786015,47.51819248,42.15585816,47.45757391,42.51421978,49.05841604,44.7497303,51.42126434,54.97839389,41.51230107,55.01633427,30.68557824,54.51997877,47.88462763,37.11372408,50.21264306,50.1462977,54.03620297,45.22768836,49.96330179,55.67525903,48.62700299,48.58000195,52.89753713,47.2787547,54.95221049,53.1822102,49.41170946,36.60586149,34.70019585,50.14112363,41.62958515,39.24270959,46.7490886,41.55596628,49.1012757,40.20630198
627,38.0172824,53.1996249,47.45815885,50.94994503,36.2973719,44.47715204,41.83769618,44.19667949,48.94017955,41.08917737,46.43418974,32.48668246,44.04436763,46.25160588,44.3869956,43.84129602,51.78044103,42.01327999,43.45327111,38.91230297,40.93732277,40.75689759,41.19363397,46.15616031,60.62140485,59.29303113,47.87348768,55.16706891,45.55103154,49.69944837,50.7809975,50.58077686,61.60843997,40.97779381,57.57230702,38.60788647,55.41392866,46.75822154,50.01749011,35.34472968,41.0488952,62.89570747,47.51604034,42.15271757,47.45386192,42.51279796,49.05414752,44.7472814,51.42410548,54.97631544,41.51086899,55.0153178,30.68364065,54.52026019,47.88620607,37.11547311,50.21891027,50.14296721,54.03192646,45.22370149,49.96343215,55.67580839,48.62668931,48.57816774,52.90213205,47.27829811,54.95233936,53.18372929,49.41054042,36.60503798,34.69874047,50.14525586,41.62856567,39.2421592,46.74389736,41.55707947,49.10393831,40.20802369
628,38.01977444,53.19878306,47.44990945,50.94893582,36.29823745,44.47450765,41.83668736,44.19610495,48.93591455,41.0962098,46.43537403,32.48676516,44.05396293,46.25676135,44.39239653,43.84437278,51.7780627,42.01181029,43.45410531,38.91100362,40.93187852,40.76008876,41.19804642,46.15503396,60.61747198,59.29615743,47.87513959,55.16484605,45.55513462,49.70236348,50.77647851,50.58037783,61.61420478,40.97751342,57.57237222,38.60625987,55.41052706,46.75891863,50.02085667,35.34095017,41.05042167,62.9047638,47.51386894,42.14884273,47.44986624,42.51157451,49.04942688,44.74462711,51.42612141,54.97362002,41.5090664,55.01342613,30.68108389,54.51968024,47.88813938,37.11770368,50.22624703,50.13944556,54.02649734,45.21848935,49.96303019,55.67671647,48.62613927,48.57598722,52.90783952,47.27778636,54.95214714,53.18617718,49.40897692,36.60362611,34.6971681,50.15032289,41.62731764,39.24182508,46.7381411,41.55891717,49.10757115,40.21089906
629,38.02234939,53.19750493,47.44092234,50.94773551,36.29945163,44.47167862,41.83563066,44.19546373,48.93033619,41.1038743,46.4366856,32.48682791,44.06469698,46.26267042,44.3985742,43.84815414,51.7757871,42.00997618,43.4549405,38.90979865,40.92592274,40.76365453,41.20289658,46.15363022,60.6129199,59.29944597,47.87707673,55.16233709,45.55984321,49.70533834,50.77168222,50.57980403,61.62112606,40.97656159,57.57202237,38.60456956,55.40604843,46.7596179,50.02441879,35.33674227,41.05253225,62.9147405,47.51170762,42.14438039,47.44563691,42.51052533,49.04437923,44.74181329,51.42748476,54.97047567,41.50697986,55.01084426,30.67803643,54.51842284,47.89031005,37.12030232,50.23441117,50.13584238,54.02017717,45.21228182,49.96216219,55.67786417,48.62540505,48.5735509,52.91445581,47.27722675,54.95167917,53.18934298,49.40710396,36.60173574,34.6955309,50.15612345,41.62589137,39.24168418,46.73196022,41.56135447,49.11201211,40.21473374
630,38.02496639,53.19591821,47.43144717,50.94644232,36.30090849,44.4687763,41.8345293,44.19475761,48.92379591,41.11194428,46.43808368,32.48689142,44.07622512,46.26911619,44.40527178,43.85242456,51.77360602,42.00790789,43.45578653,38.90865454,40.91958889,40.7674941,41.2080135,46.15197574,60.6078936,59.30282312,47.8792503,55.1596315,45.5650139,49.70834441,50.76669844,50.5790916,61.62884939,40.97509718,57.57136179,38.60280904,55.40075982,46.76030537,50.02811415,35.33219993,41.05508988,62.92534894,47.50958574,42.13947727,47.44122396,42.50962629,49.03912972,44.73888575,51.42836813,54.96705045,41.50469591,55.00775719,30.67462674,54.51667191,47.89260062,37.12315557,50.24316055,50.13226728,54.01322755,45.20530876,49.96089445,55.67913241,48.62453881,48.5709493,52.92177719,47.27662659,54.95098079,53.19301577,49.40500655,36.59947671,34.69388101,50.16245627,41.62433717,39.24171347,46.72549509,41.56426645,49.11709912,40.21933339
631,38.02758457,53.1941506,47.4217336,50.94515449,36.30250209,44.46591204,41.83338648,44.19398839,48.91664517,41.12019318,46.43952748,32.48697642,44.08820272,46.27588179,44.41223244,43.85696852,51.77151124,42.00573565,43.45665323,38.90753779,40.91301043,40.77150664,41.21322625,46.15009712,60.60253808,59.30621521,47.88161154,55.15681876,45.57050327,49.71135317,50.76161697,50.57827668,61.63702033,40.97327904,57.57049478,38.60097184,55.39492828,46.76096707,50.03188042,35.32741711,41.05795751,62.9363005,47.50753266,42.1342801,47.43667745,42.50885326,49.03380349,44.73589036,51.42894413,54.96351241,41.50230112,55.00434994,30.67098328,54.51461137,47.89489358,37.12614997,50.25225298,50.12882988,54.00591004,45.19780005,49.95929324,55.68040209,48.6235927,48.56827294,52.92959993,47.27599318,54.95009734,53.19698462,49.40276969,36.59695888,34.69227059,50.16912008,41.62270534,39.24188991,46.71888611,41.5675282,49.12267007,40.22450367
632,38.03016307,53.19232982,47.4120313,50.94397025,36.30412647,44.46319717,41.8322054,44.19315785,48.90923541,41.12839442,46.44097623,32.48710364,44.10028513,46.28275033,44.41919933,43.86157052,51.76949456,42.00358969,43.45755043,38.9064149,40.90632085,40.77559134,41.21836388,46.148021,60.59699832,59.3095486,47.88411168,55.15398836,45.5761679,49.7143361,50.7565276,50.57739542,61.64528448,40.97126603,57.56952567,38.59905146,55.38882087,46.761589,50.03565528,35.32248776,41.06099807,62.94730654,47.50557774,42.12893561,47.43204741,42.50818212,49.02852566,44.73287293,51.42938538,54.96002961,41.49988204,55.00080752,30.66723454,54.51242516,47.89707146,37.12917206,50.2614463,50.1256398,53.99848622,45.18998554,49.95742487,55.68155414,48.62261891,48.56561234,52.9377203,47.27533383,54.94907416,53.20103862,49.4004784,36.59429209,34.69075181,50.17591362,41.6210462,39.24219045,46.71227366,41.57101482,49.12856289,40.23005024
633,38.03266103,53.19058356,47.40258992,50.94298784,36.30567569,44.46074303,41.83098925,44.19226777,48.90191809,41.13632145,46.44238915,32.48729382,44.11212771,46.28950492,44.42591564,43.86601502,51.76754777,42.00160024,43.45848797,38.90525237,40.89965358,40.7796474,41.22325545,46.14577399,60.59141933,59.31274965,47.88670194,55.15122978,45.58186439,49.71726468,50.75152012,50.57648395,61.65328739,40.96921701,57.56855877,38.59704142,55.38270464,46.76215719,50.03937638,35.31750583,41.06407451,62.95807845,47.50375033,42.12359053,47.42738389,42.50758875,49.02342137,44.72987932,51.42986449,54.95677009,41.49752521,54.99731492,30.66350899,54.5102972,47.89901676,37.13210837,50.27049836,50.12280665,53.99121768,45.18209512,49.95535562,55.68246945,48.62166958,48.56305802,52.94593456,47.27465585,54.94795659,53.20496686,49.39821769,36.59158619,34.68937679,50.18263562,41.61941005,39.24259205,46.70579812,41.5746014,49.13461547,40.23577876
634,38.03503757,53.18903954,47.39365911,50.94230548,36.30704381,44.45866098,41.82974125,44.19131996,48.89504464,41.14374767,46.44372546,32.48756766,44.1233858,46.29592869,44.43212453,43.87008652,51.76566265,41.99989753,43.45947569,38.90401668,40.89314211,40.78357399,41.22773,46.14338273,60.58594609,59.31574469,47.88933356,55.1486325,45.58744931,49.72011036,50.74668434,50.57557843,61.66067466,40.96729083,57.56769839,38.59493523,55.37684663,46.76265766,50.04298142,35.31256529,41.06704978,62.96832758,47.50207979,42.11839159,47.42273692,42.50704902,49.01861575,44.72695536,51.43055407,54.95390191,41.4953172,54.99405715,30.65993508,54.50841141,47.90061199,37.13484544,50.27916698,50.12044006,53.984366,45.17435865,49.95315178,55.68302895,48.62079689,48.56070049,52.95403899,47.27396654,54.94678997,53.20855841,49.39607255,36.58895104,34.68819772,50.1890848,41.61784721,39.24307167,46.69959989,41.57816302,49.14066574,40.24149488
635,38.03725183,53.18782544,47.38548855,50.9420214,36.30812486,44.45706235,41.82846458,44.19031618,48.88896653,41.15044653,46.44494437,32.48794592,44.13371477,46.30180474,44.43756917,43.87356948,51.763831,41.9986118,43.46052342,38.90267433,40.8869199,40.78727031,41.2316166,46.14087382,60.58072359,59.31846009,47.89195775,55.146286,45.59277926,49.72284465,50.74211005,50.574715,61.66709185,40.96564635,57.56704885,38.5927264,55.37151391,46.76307642,50.04640806,35.30776007,41.06978681,62.97776531,47.50059548,42.11348551,47.41815655,42.50653882,49.01423395,44.72414688,51.43162673,54.95159313,41.49334455,54.99121923,30.6566413,54.5069517,47.90173968,37.1372698,50.28721001,50.11864965,53.97819274,45.167006,49.95087964,55.68311354,48.620053,48.55863028,52.96182986,47.27327322,54.94561964,53.21160237,49.39412801,36.58649648,34.68726672,50.19505991,41.61640797,39.24360627,46.69381935,41.58157477,49.14655159,40.24700425
636,38.03926295,53.18706899,47.37832787,50.94223385,36.30881291,44.45605848,41.82716246,44.18925824,48.88403519,41.15619145,46.44600511,32.4884493,44.14276997,46.3069162,44.44199271,43.8762484,51.7620446,41.99787327,43.46164099,38.90119182,40.88112041,40.79063555,41.2347443,46.13827391,60.57589683,59.32082218,47.89452576,55.14427977,45.59771083,49.725439,50.73788704,50.57392979,61.67218453,40.96444243,57.56671446,38.59040845,55.36697353,46.76339949,50.04959396,35.30318413,41.07214854,62.98610301,47.49932676,42.10901904,47.41369281,42.50603401,49.01040109,44.72149974,51.43325508,54.95001179,41.49169383,54.98898615,30.65375611,54.50610202,47.90228233,37.13926799,50.29438528,50.11754503,53.9729595,45.16026703,49.9486055,55.68260414,48.61949007,48.5569379,52.96910342,47.27258318,54.94449095,53.21388781,49.39246906,36.58433237,34.68663597,50.20035966,41.61514265,39.24417281,46.68859688,41.58471175,49.15211095,40.25211255
637,38.04103006,53.18689788,47.37242675,50.94304104,36.30900201,44.45576071,41.82583809,44.18814791,48.88060208,41.16075586,46.44686689,32.48909855,44.15020676,46.31104618,44.44513834,43.87790775,51.76029525,41.99781219,43.46283825,38.89953565,40.87587711,40.79356888,41.23694215,46.1356096,60.57161081,59.32275733,47.89698879,55.14270327,45.60210059,49.72786489,50.73410512,50.57325896,61.67559829,40.96383791,57.56679953,38.5879749,55.36349253,46.76361289,50.05247681,35.29893143,41.07399792,62.99305205,47.49830297,42.10513889,47.40939575,42.50551049,49.00724231,44.71905977,51.43561174,54.94932595,41.49045157,54.98754292,30.65140799,54.50604628,47.90212245,37.14072656,50.30045062,50.11723582,53.96892785,45.15437162,49.94639563,55.68138166,48.61916028,48.55571387,52.97565597,47.27190373,54.94344923,53.21520382,49.39118072,36.58256855,34.68635761,50.2047828,41.61410156,39.24474824,46.68407287,41.58744904,49.15718171,40.25662542
638,38.0425123,53.18743981,47.36803484,50.94454121,36.3085862,44.4562804,41.82449465,44.18698699,48.87901864,41.16391319,46.44748894,32.48991438,44.15568049,46.31397779,44.44674922,43.87833201,51.75857473,41.99855877,43.46412502,38.8976723,40.87132346,40.7959695,41.23803922,46.13290752,60.5680105,59.32419188,47.8992981,55.141646,45.60580514,49.7300938,50.73085408,50.57273864,61.67697869,40.96399166,57.56740839,38.58541924,55.36133798,46.76370264,50.05499428,35.29509592,41.0751979,62.99832381,47.49755348,42.1019918,47.40531541,42.50494411,49.00488274,44.7168728,51.43886932,54.94970366,41.48970435,54.98707456,30.6497254,54.50696841,47.90114257,37.14153203,50.30516387,50.11783165,53.96635937,45.14954964,49.94431634,55.679327,48.61911577,48.55504872,52.98128375,47.27124218,54.94253981,53.21533948,49.39034799,36.58131487,34.6864838,50.20812806,41.613335,39.24530952,46.6803877,41.58966173,49.16160179,40.26034852
639,38.04368191,53.18876883,47.36457975,50.94720894,36.30790429,44.45773592,41.82325827,44.18568555,48.87809589,41.16610957,46.44795586,32.49121674,44.16003452,46.31635405,44.44720712,43.87762533,51.75673281,42.00027464,43.46570597,38.89562605,40.86643477,40.79828252,41.2382359,46.12956216,60.5649428,59.32459681,47.902062,55.14057921,45.60962056,49.73225523,50.72734446,50.57254993,61.67727434,40.9649612,57.56778083,38.58235788,55.35954462,46.76421946,50.05797606,35.29101957,41.07617679,63.00259073,47.49710975,42.0986088,47.40099241,42.50448394,49.00276505,44.71459937,51.44266144,54.95094613,41.48899269,54.98750833,30.64818678,54.50821574,47.89909478,37.14178332,50.30948408,50.11998757,53.96437777,45.14462857,49.94117875,55.67598049,48.61887598,48.555022,52.98726614,47.27070923,54.94157807,53.21450706,49.38916163,36.57992613,34.68700204,50.21073126,41.61270107,39.24595438,46.67713572,41.59216291,49.16611213,40.26400829
640,38.04456388,53.19079026,47.36133212,50.95127304,36.30734539,44.46007561,41.82221793,44.18417486,48.87650611,41.1679609,46.44837233,32.49321651,44.16431799,46.31891337,44.44710646,43.8761174,51.75465249,42.0029296,43.46772631,38.89344822,40.86028442,40.80094981,41.23789372,46.12509744,60.56213798,59.32365641,47.90579075,55.13900554,45.61430149,49.73448004,50.72286272,50.5727898,61.67762998,40.9666031,57.56723379,38.57852347,55.35708387,46.76559509,50.06211562,35.28610088,41.07741198,63.00670197,47.4969619,42.09409553,47.39602157,42.50427582,49.00032245,44.71192604,51.44648821,54.95270358,41.48786432,54.98856529,30.64624491,54.509082,47.89593825,37.14169072,50.31440593,50.12405204,53.9620228,45.13845907,49.93602253,55.67115047,48.6180077,48.55558672,52.99479658,47.27037407,54.94037985,53.21311803,49.38691435,36.5777991,34.68783767,50.21308358,41.61204027,39.2467853,46.67384687,41.59569862,49.1714565,40.26836843
641,38.04519647,53.19337875,47.35830616,50.95646313,36.30687907,44.46315574,41.82132113,44.18248849,48.87439272,41.16949523,46.44872761,32.49577085,44.16849496,46.32158197,44.44650936,43.87393099,51.75237541,42.00636612,43.4701067,38.89114585,40.85315303,40.80386573,41.23708344,46.11973414,60.55956613,59.32161695,47.91028841,55.13706151,45.6196423,49.73674167,50.71761249,50.5733682,61.67798547,40.96877486,57.5659872,38.57408391,55.3541278,46.76763708,50.06714623,35.28051857,41.07883993,63.010634,47.4970773,42.08871058,47.39053421,42.50429086,48.99766591,44.70893774,51.45032188,54.95491753,41.48641654,54.99012108,30.64398973,54.50967073,47.89186601,37.14130788,50.31974071,50.12967477,53.95943009,45.1313058,49.92925675,55.66511993,48.61663412,48.55664361,53.00354246,47.27018173,54.93899122,53.21126033,49.3838441,36.57510658,34.68894962,50.21521681,41.6113765,39.24778639,46.67056492,41.60004335,49.17747704,40.27329047
642,38.04561795,53.19640896,47.35551608,50.96250881,36.30647492,44.46683254,41.8205154,44.18066003,48.87189911,41.17074062,46.44901097,32.49873694,44.17252946,46.32428606,44.44547796,43.8711889,51.74994321,42.0104267,43.47276778,38.88872598,40.84532118,40.80692463,41.23587579,46.11369301,60.55719733,59.31872471,47.91535905,55.13488368,45.62543739,49.73901362,50.71179742,50.57419509,61.67828064,40.97133393,57.56426102,38.56920712,55.35084847,46.77015297,50.07280118,35.27445136,41.08039712,63.01436324,47.49742333,42.08271256,47.38466168,42.50450016,48.99490638,44.70571937,51.45413473,54.95752951,41.48474664,54.99205136,30.64151122,54.51008546,47.88707111,37.14068843,50.32529971,50.13650547,53.95673524,45.12343341,49.92129051,55.65817185,48.61487848,48.55809336,53.01317114,47.27007725,54.93745826,53.20902188,49.38018885,36.57202138,34.69029681,50.21716271,41.61073364,39.24894175,46.66733367,41.60497159,49.18401592,40.27863591
643,38.04586659,53.19975552,47.35297607,50.9691397,36.30610248,44.47096229,41.81974825,44.17872306,48.86916867,41.17172515,46.44921171,32.50197194,44.17638555,46.32695187,44.44407438,43.86801391,51.74739751,42.01495381,43.47563021,38.88619567,40.83706948,40.81002087,41.23434155,46.10719485,60.55500166,59.31522599,47.92080675,55.13260858,45.63148114,49.74126934,50.70562114,50.57518042,61.67845533,40.97413778,57.5622752,38.564061,55.34741794,46.77295031,50.07881375,35.26807797,41.08202003,63.01786616,47.49796735,42.07636009,47.37853531,42.5048748,48.99215482,44.70235584,51.45789904,54.96048104,41.48295191,54.99423179,30.63889934,54.51042972,47.88174661,37.139886,50.3308942,50.14419384,53.95407389,45.11510656,49.91253288,55.65058921,48.61286398,48.55983671,53.02335001,47.27000567,54.93582707,53.20649061,49.37618654,36.56871628,34.69183817,50.21895306,41.61013559,39.25023552,46.66419691,41.61025786,49.19091529,40.2842663
644,38.04598065,53.20329311,47.35070036,50.9760854,36.30573134,44.47540123,41.81896718,44.17671117,48.86634481,41.17247687,46.44931909,32.50533302,44.18002727,46.3295056,44.44236076,43.86452882,51.74477997,42.01978994,43.47861465,38.88356197,40.82867852,40.8130488,41.23255145,46.10046041,60.55294922,59.31136706,47.92643558,55.13037275,45.63756794,49.74348231,50.6992873,50.57623416,61.67844939,40.9770439,57.5602497,38.55881345,55.34400826,46.77583664,50.08491724,35.26157712,41.08364513,63.02111919,47.49867674,42.06991177,47.37228642,42.5053859,48.98952218,44.69893207,51.46158707,54.96371366,41.48112967,54.99653803,30.63624405,54.51080704,47.87608554,37.13895423,50.33633549,50.15238957,53.95158164,45.1065899,49.90339296,55.64265501,48.61071384,48.56177435,53.03374645,47.26991203,54.93414371,53.20375445,49.37207513,36.56536409,34.69353262,50.22061964,41.60960625,39.25165178,46.66119842,41.61567664,49.19801729,40.29004315
645,38.04599841,53.20689635,47.34870314,50.98307552,36.30533106,44.48000563,41.81811973,44.17465792,48.86357092,41.17302383,46.44932239,32.50867734,44.18341867,46.33187347,44.44039921,43.86085642,51.74213221,42.02477758,43.48164173,38.88083191,40.82042891,40.81590277,41.23057626,46.09371046,60.55101009,59.3073942,47.9320496,55.12831273,45.64349217,49.745626,50.69299953,50.57726625,61.67820265,40.97990974,57.55840446,38.55363238,55.34079151,46.77861951,50.09084492,35.25512752,41.08520891,63.02409877,47.49951887,42.0636262,47.36604635,42.50600455,48.98711943,44.69553297,51.4651711,54.9671689,41.4793772,54.99884572,30.63363531,54.51132095,47.87028096,37.13794676,50.34143486,50.16074239,53.94939412,45.09814808,49.89427981,55.63465222,48.60855127,48.563807,53.04402784,47.26974135,54.93245428,53.20090133,49.36809257,36.56213762,34.69533909,50.22219421,41.60916951,39.25317466,46.658382,41.62100243,49.20516409,40.29582799
646,38.04595812,53.21043992,47.34699863,50.98983967,36.3048712,44.48463173,41.81715339,44.17259691,48.86099041,41.17339411,46.44921088,32.51186207,44.18652379,46.3339817,44.43825188,43.85711949,51.73949587,42.02975921,43.48463213,38.87801254,40.81260125,40.81847713,41.22848672,46.08716579,60.54915436,59.3035537,47.9374529,55.12656507,45.64904822,49.74767388,50.68696147,50.57818666,61.67765495,40.98259279,57.55695945,38.54868571,55.33793975,46.78110647,50.09633008,35.2489079,41.08664784,63.02678137,47.50046111,42.057762,47.35994643,42.50670185,48.98505752,44.69224344,51.4686234,54.97078828,41.47779181,55.00103053,30.6311631,54.51207498,47.86452592,37.13691722,50.34600359,50.168902,53.94764696,45.09004577,49.88560254,55.62686383,48.6064995,48.56583537,53.05386156,47.26943868,54.93080485,53.19801916,49.36447683,36.55920966,34.69721649,50.22370856,41.60884926,39.25478826,46.65579143,41.62600974,49.21219784,40.30148236
