wl,F_27657_A,F_27657_S,F_27653_A,F_27653103_A,F_27653101_A,F_27653102_A,F_27656_A,F_RD20011100_A,F_RD20011_A,F_RD20011_C,F_27631_A,F_27631_S,F_27632_AWHITE,F_27632_A.YELL,F_27634_A,F_27635_K,F_27635_C,F_27635_P,F_27636_A,F_27636_X,F_27633_A,F_27638_A,F_27639_W,F_27639_P,F_27640_A,F_27641_A,F_27642_P,F_27642_Y,F_27644_S,F_27644_A,F_27643_A,F_27645_P,F_27645_R,F_27645_A,F_27648_A,F_27649_P,F_27649_W,F_27650_A,F_27651_A,F_27685_A,F_RD20014_A,F_RD20014_J,F_27658_A,F_27659_K,F_27659_P,F_27659_A,F_27661_A,F_27662_K,F_27663_A,F_27664_A,F_27665_A,F_27666_A,F_27666_I,F_27668_S,F_27669_A,F_27670_S,F_27671_A,F_27672_A,F_27673_A,F_27673_S,F_27674_Y,F_27674_E,F_27674_A,F_27680_A,F_27681_A,F_27682_K,F_27682_P,F_27683_A,F_27683_W,F_27683_Y,F_27688_Z,F_27688_A,F_27688_K,F_27688_P,F_27688_S
320,0.093566111,2.394037725,1.219659831,0,0.091913462,1.528209724,0.308363172,0,0.899572712,0.10102759,0,2.972665409,2.143945642,3.518012247,3.402335623,1.071012718,1.941195895,2.996896298,1.249566588,1.356679995,1.546102494,0.663090038,1.340437404,1.239072369,3.357958646,0.803523451,2.748030362,0,0.087522804,0.630001354,0.461984942,2.010287359,0.884534922,0.611045066,0.259962047,2.231053098,12.69688464,1.33284356,0.831933808,4.06751699,39.95488073,1.393024623,1.146502315,14.62152744,4.082895332,1.939133004,1.456735174,106.3025032,1.69017358,2.120063212,2.656840134,1.83469399,0.763296567,0,2.639831878,1.077413815,1.908442189,3.114639727,0.264673835,2.287381562,2.809055813,1.998980511,1.87475487,1.61205592,44.98064084,4.984752952,4.774395241,3.130677369,2.014112312,1.001098707,1.018005197,1.702852464,22.33608891,5.740265706,3.097403391
321,0.043657838,2.370256263,1.197053067,0,0.0784566,1.502982333,0.29290057,0,0.969402815,0.115764923,0,2.960103692,2.120140244,3.496200359,3.370414254,1.051693741,1.912503664,2.979851867,1.217869358,1.356556244,1.565055954,0.676719803,1.350131779,1.246226811,3.420825271,0.81441187,2.740067126,0,0.080769291,0.600331295,0.452312515,1.97974269,0.871003508,0.593958218,0.221065656,2.23121269,12.77269535,1.325685123,0.817832156,4.061356474,40.3067381,1.403177136,1.132116341,14.82655138,4.159028881,1.910750475,1.433151453,106.6260014,1.683109476,2.115888042,2.63710008,1.826670201,0.746748654,0,2.626005819,1.056747925,1.849766705,3.07873469,0.207268464,2.265224997,2.773641242,1.973865242,1.858915068,1.587237333,45.3206693,4.939522673,4.737884178,3.110464285,1.982191425,0.982425151,1.017568504,1.668626568,22.66175076,5.75052272,3.088985506
322,0.000322129,2.346937312,1.175590791,0,0.065068125,1.478867391,0.27768196,0,1.039932503,0.132083389,0,2.947423934,2.098312369,3.476001867,3.339326165,1.032509054,1.884373256,2.962884719,1.187317516,1.356528269,1.592357614,0.690289534,1.359652359,1.253984077,3.48202703,0.824670029,2.735363788,0,0.07457495,0.572369572,0.444120728,1.96460976,0.85875582,0.577924684,0.183449633,2.234691592,12.85797108,1.318467779,0.807980133,4.054618503,40.64407693,1.414745191,1.117934377,15.02345667,4.234157581,1.883175295,1.411280849,106.9505448,1.676074988,2.111662092,2.618075289,1.818446131,0.730717787,0,2.612234517,1.036671887,1.802584626,3.043651395,0.154382008,2.243745581,2.742727638,1.949337155,1.843516404,1.562910641,45.64671244,4.896083212,4.702362697,3.092083815,1.95137067,0.964027178,1.016914837,1.638772931,22.97437288,5.760449346,3.080034765
323,0,2.324073729,1.155251163,0,0.051751297,1.455844259,0.262710612,0,1.110963424,0.149992938,0,2.934630407,2.078664633,3.457601994,3.309046455,1.013493154,1.856798523,2.946029077,1.157966238,1.356619736,1.627979004,0.703826591,1.369087282,1.262445189,3.541575172,0.834328358,2.73403693,0,0.06896169,0.546165176,0.437329628,1.96501369,0.847787614,0.56307034,0.147113273,2.241516119,12.95270969,1.311215418,0.802488853,4.047373691,40.9664127,1.427789189,1.103972349,15.21226496,4.308045261,1.856462188,1.391262541,107.2762112,1.66909565,2.107390841,2.599819797,1.810047666,0.715169689,0,2.598526921,1.017150793,1.767101995,3.009378604,0.106209734,2.222897523,2.716507125,1.925424911,1.828584342,1.539073246,45.9582488,4.854471271,4.667868083,3.07554182,1.921715484,0.94590343,1.016067485,1.61358037,23.27407341,5.770101967,3.070604109
324,0,2.301658375,1.136012339,0,0.038509373,1.433892295,0.247989796,0,1.182297222,0.169503517,0,2.921727383,2.061399654,3.441185963,3.279550218,0.994680535,1.829773318,2.929319162,1.129870699,1.356854314,1.671891653,0.717358336,1.378524684,1.271711169,3.599480946,0.843417288,2.736203132,0,0.06395142,0.521767095,0.431859262,1.981079598,0.838094646,0.549521065,0.112055872,2.251712582,13.05690902,1.303951929,0.801469428,4.039692655,41.27326091,1.442369529,1.090246181,15.39299794,4.380455746,1.830665879,1.373235707,107.6030786,1.662196994,2.103079765,2.582387642,1.801500694,0.700070081,0,2.584891981,0.998149734,1.743524853,2.975905079,0.062946912,2.202635031,2.695171829,1.902157173,1.814144348,1.515722551,46.25475696,4.814723554,4.634437624,3.060844161,1.893291305,0.92805255,1.015049739,1.593337699,23.5609705,5.779536964,3.06074648
325,0,2.279684108,1.117852479,0,0.025345614,1.41299086,0.233522782,0,1.253735543,0.190625076,0,2.908719134,2.046720047,3.426938993,3.250812551,0.976105693,1.803291495,2.9127892,1.103086074,1.357255672,1.724067092,0.730912129,1.388052703,1.281883041,3.655755599,0.851967252,2.741978974,0,0.059566045,0.499224321,0.427629675,2.012932605,0.829672673,0.537402737,0.078276725,2.265307295,13.17056693,1.296701205,0.805032972,4.03164601,41.56413706,1.45854661,1.076771799,15.56567725,4.451152867,1.80584109,1.357339524,107.9312249,1.655404554,2.098734343,2.565832861,1.792831101,0.685384684,0,2.571338645,0.979633803,1.732059242,2.943219581,0.024788809,2.182912312,2.678913875,1.879562602,1.800221885,1.492855957,46.53571545,4.776876761,4.602108606,3.047996697,1.866163573,0.910473178,1.01388489,1.578333735,23.83518227,5.788810719,3.05051482
326,0,2.258240246,1.101090207,0,0.011953646,1.393220159,0.218950969,0,1.327365054,0.213310983,0,2.895519264,2.032180945,3.412706425,3.223072889,0.957495436,1.777245144,2.896036682,1.07691925,1.357716113,1.785135991,0.744517281,1.396975265,1.292081676,3.710665702,0.859717538,2.74998201,0,0.055418029,0.477813548,0.425616271,2.059182707,0.822629337,0.525171478,0.04570673,2.281916997,13.29336451,1.289163864,0.811820804,4.022501539,41.84300894,1.475426492,1.063054408,15.72953358,4.522263867,1.781252149,1.341853928,108.2597467,1.648443908,2.094358018,2.549541128,1.783853569,0.671471815,0,2.557750012,0.961955845,1.730244143,2.91132362,0,2.164151378,2.665383237,1.856997596,1.786204045,1.470175836,46.80554667,4.74029492,4.57030032,3.036732926,1.83944072,0.893199654,1.012410108,1.565278089,24.09524509,5.797416643,3.039406993
327,0,2.237402333,1.085994337,0,0,1.374665089,0.203993084,0,1.405004733,0.237516317,0,2.882056331,2.015683482,3.39663229,3.196543083,0.938603568,1.75155751,2.878714302,1.050778921,1.358128704,1.855615378,0.758169982,1.404663721,1.301523468,3.764407991,0.866435512,2.759024212,0,0.051186754,0.456927124,0.426659162,2.118625385,0.817052403,0.511503606,0.014293764,2.301219593,13.42505759,1.281085158,0.820669345,4.011621395,42.11343908,1.492256053,1.0486944,15.88394639,4.595673591,1.756272979,1.325305473,108.5878655,1.641077043,2.08994836,2.532982613,1.77439826,0.658642957,0,2.544026447,0.945426039,1.735964612,2.880230264,0,2.146727801,2.652565277,1.833934125,1.771591029,1.447453925,47.06820363,4.70444944,4.538526342,3.026841248,1.812364886,0.876258424,1.010474323,1.55132903,24.339903,5.804905035,3.026980724
328,0,2.217142571,1.072468308,0,0,1.357312045,0.188768393,0,1.486054691,0.263253593,0,2.868357034,1.99794928,3.37934985,3.17115685,0.919505088,1.726269175,2.86093909,1.024872977,1.35851826,1.935306316,0.771847907,1.411307345,1.310452728,3.816888964,0.872193721,2.769513793,0,0.046994507,0.436787524,0.430475459,2.191663989,0.812907805,0.496855296,0,2.323333148,13.56575611,1.272555924,0.831982361,3.999217749,42.374335,1.509306922,1.033850477,16.02916053,4.67078227,1.731122703,1.308203263,108.9158463,1.6333841,2.085502034,2.516338098,1.764514271,0.646793581,0,2.530202799,0.929945476,1.7499458,2.849945619,0,2.130526141,2.641155203,1.810574211,1.756577963,1.424791676,47.32246083,4.669538097,4.506965387,3.018409877,1.785202074,0.859636292,1.008118461,1.537448356,24.56958571,5.811417607,3.013378747
329,0,2.19743316,1.060415561,0,0,1.341147422,0.173396161,0,1.569915037,0.290535328,0,2.854448075,1.979699958,3.36149237,3.146847907,0.900274991,1.701420725,2.842828073,0.999409307,1.358909598,2.024009867,0.785528731,1.417095413,1.319113766,3.86801512,0.87706471,2.781858965,0,0.042963576,0.417617222,0.436782274,2.27870187,0.810161479,0.48168272,0,2.348375726,13.71557001,1.263666998,0.846163621,3.985502771,42.62460422,1.526850728,1.018681343,16.16542083,4.746990136,1.706020445,1.291056402,109.2439542,1.625445224,2.081015705,2.499788366,1.754250702,0.63581916,0,2.516313919,0.915415246,1.772912857,2.82047579,0,2.115430954,2.631848224,1.787119875,1.741359973,1.40229054,47.56709279,4.635758666,4.475796172,3.011527031,1.758218282,0.843320065,1.005383452,1.524597865,24.78472291,5.817096071,2.998743797
330,0,2.1782463,1.049739533,0,0,1.326157616,0.157995651,0,1.655985883,0.319374035,0,2.840356155,1.961657137,3.34369311,3.123549971,0.880988273,1.677052743,2.82449828,0.9745958,1.359327532,2.121527094,0.79919013,1.422217198,1.327750891,3.917692955,0.881121025,2.79646794,0,0.039216247,0.399638694,0.445296717,2.380142376,0.808779359,0.466442053,0,2.376465392,13.87460924,1.254509215,0.863616891,3.97068863,42.86315426,1.5451591,1.003345701,16.29297216,4.823697418,1.681185327,1.274373994,109.572454,1.617340559,2.076486037,2.483514197,1.743656651,0.625615166,0,2.502394658,0.90173644,1.805590937,2.791826881,0,2.101326796,2.625339546,1.763773135,1.726132185,1.380051968,47.800874,4.603308924,4.445197412,3.006280924,1.731679513,0.827296546,1.002310223,1.513739356,24.98574429,5.822082141,2.983218608
331,0,2.159554192,1.040343665,0,0,1.31232902,0.14268613,0,1.743667338,0.349782232,0,2.826107974,1.944542437,3.326585336,3.101196759,0.861719931,1.653205813,2.806066739,0.950640345,1.359796878,2.227659059,0.812809779,1.426861974,1.336608414,3.965828969,0.884435213,2.813748929,0,0.035874808,0.383074412,0.455735901,2.496388859,0.808727381,0.451589469,0,2.407720211,14.04298376,1.245173413,0.884745939,3.954987497,43.08889264,1.564503665,0.988002255,16.41205935,4.900304347,1.65683647,1.258665144,109.901611,1.609150246,2.071909694,2.467696373,1.732781218,0.616077072,0,2.488479864,0.888810148,1.848705189,2.764004999,0,2.088098224,2.622324378,1.740736014,1.711089726,1.358177412,48.02257897,4.572386647,4.415347822,3.002759771,1.705851766,0.811552542,0.998939703,1.505834626,25.17307954,5.826517527,2.966945915
332,0,2.141329036,1.032131397,0,0,1.299648031,0.127586861,0,1.832359514,0.381772433,0,2.811730234,1.929077479,3.310802309,3.079721989,0.842544962,1.62992052,2.787650478,0.927750832,1.360342453,2.342206825,0.826365353,1.431219017,1.345930645,4.01232966,0.887079818,2.834110146,0,0.033061547,0.368146852,0.467816937,2.627844668,0.809971481,0.437581141,0,2.442258246,14.22080349,1.235750428,0.909954532,3.938611541,43.30072689,1.585156054,0.972809707,16.52292724,4.976211154,1.633192999,1.244438955,110.23169,1.60095443,2.067283342,2.452515678,1.721673501,0.607100349,0,2.474604388,0.876537461,1.902980766,2.737016248,0,2.075629796,2.623497927,1.718210532,1.696427722,1.336768324,48.23098221,4.543189609,4.386426119,3.001051789,1.681001042,0.796074858,0.99531282,1.501845475,25.34715837,5.830543942,2.950068453
333,0,2.123543034,1.025006166,0,0,1.288101043,0.11281711,0,1.92146252,0.415357154,0,2.797249635,1.915983882,3.296977292,3.059059378,0.823538362,1.607237447,2.769366525,0.906135149,1.360989072,2.464971456,0.839834528,1.435477599,1.355961894,4.057101524,0.889127388,2.857959801,0,0.03089875,0.355078488,0.481256935,2.774913153,0.812477593,0.424873243,0,2.480197562,14.4081784,1.226331096,0.939646438,3.921772934,43.49756453,1.607387894,0.957926762,16.6258207,5.050818069,1.610474035,1.232204533,110.5629561,1.592833254,2.062603643,2.438152892,1.7103826,0.598580469,0,2.46080308,0.86481947,1.969142818,2.710866732,0,2.063806069,2.629555402,1.696398709,1.682341299,1.315926154,48.42485821,4.515915589,4.358611018,3.001245192,1.657393342,0.780850297,0.991470502,1.502733699,25.50841046,5.834303098,2.932728955
334,0,2.106168384,1.018871414,0,0,1.277674452,0.098496142,0,2.010376468,0.450548911,0,2.782692878,1.905983267,3.285743548,3.039142642,0.804775126,1.585197178,2.751331909,0.886001186,1.361761551,2.595754013,0.853194978,1.439826997,1.366946469,4.100051061,0.890650468,2.885706107,0,0.029508705,0.344091793,0.495773009,2.937997664,0.816211653,0.413921949,0,2.521656225,14.60521842,1.217006253,0.974225423,3.904683843,43.67831307,1.631470815,0.943512121,16.72098455,5.123525323,1.588898701,1.222470981,110.8956744,1.58486686,2.057867264,2.424788798,1.698957614,0.590412905,0,2.44711079,0.853557265,2.047916497,2.685562558,0,2.052511599,2.64119201,1.675502567,1.669025583,1.295752354,48.60298149,4.49076236,4.332081234,3.003428197,1.635294666,0.765865666,0.987453677,1.509461097,25.65726551,5.837936709,2.915070157
335,0,2.089177289,1.013630579,0,0,1.268354652,0.08474322,0,2.098501467,0.487360218,0,2.768086664,1.899797254,3.277734341,3.0199055,0.786330253,1.563840298,2.733663658,0.867556832,1.362684705,2.734355559,0.86642438,1.444456483,1.379128682,4.141084769,0.891721605,2.917757275,0,0.029013699,0.335409243,0.511082268,3.117501551,0.821139596,0.405183434,0,2.566752297,14.81203351,1.207866736,1.014095256,3.887556441,43.84188005,1.657676444,0.929724489,16.80866365,5.193733147,1.568686121,1.215747404,111.2301099,1.577135394,2.053070868,2.412604177,1.687447642,0.582493129,0,2.433562368,0.842651936,2.140026954,2.66110983,0,2.041630943,2.659102959,1.655724125,1.656675701,1.276348375,48.76412655,4.467927699,4.307015483,3.007689019,1.614971015,0.75110777,0.983303272,1.522989467,25.79415321,5.841586485,2.897234793
336,0,2.072541948,1.009187101,0,0,1.260128039,0.071677611,0,2.185237628,0.525803593,0,2.753457694,1.898147464,3.273582933,3.001281667,0.768278738,1.543207391,2.7164788,0.851009976,1.36378335,2.880577158,0.879500409,1.449555333,1.392752843,4.180109145,0.892413343,2.954521519,0,0.02953602,0.329253311,0.526901824,3.313828164,0.827227357,0.399113869,0,2.615603843,15.0287336,1.199003381,1.059659702,3.870602896,43.98717299,1.686276412,0.916722569,16.88910285,5.26084177,1.550055416,1.212542905,111.5665276,1.569718997,2.048211121,2.401779812,1.675901783,0.574716614,0,2.420192665,0.832004575,2.246199341,2.637514653,0,2.031048659,2.683983456,1.637265404,1.645486779,1.257815669,48.90706789,4.447609382,4.283592482,3.014115873,1.59668839,0.736563414,0.979060218,1.544280608,25.91950326,5.845394139,2.879365598
337,0.014558565,2.056234562,1.005444419,0,0,1.252981008,0.059418578,0,2.269985062,0.565891549,0,2.738832669,1.901755517,3.273922586,2.983204863,0.750695577,1.523339041,2.699894363,0.836568508,1.365082302,3.034219871,0.89240074,1.45531282,1.40806326,4.217030688,0.892798229,2.996407049,0,0.031197954,0.325846472,0.542948789,3.527380853,0.834440872,0.396169431,0,2.668328929,15.25542865,1.190507024,1.111322531,3.854035379,44.11309941,1.717542346,0.904665065,16.96254699,5.324251425,1.533225709,1.21336659,111.9051925,1.562697812,2.043284686,2.392496485,1.664369136,0.56697883,0,2.407036529,0.821516271,2.367158809,2.614783133,0,2.020649303,2.716528711,1.620328425,1.635653944,1.240255687,49.03058002,4.430005185,4.261990945,3.022796974,1.580712792,0.722219402,0.974765441,1.574296317,26.03374535,5.849501384,2.861605306
338,0.076068563,2.040227332,1.002305973,0,0,1.246899953,0.048085387,0,2.352143879,0.607636604,0,2.724238289,1.911343033,3.279386565,2.965608803,0.733655767,1.504275831,2.684027376,0.824440315,1.366606377,3.195084762,0.905103048,1.46191822,1.425304245,4.251755895,0.892948808,3.043822077,0,0.03412179,0.3254112,0.558940274,3.758562967,0.842746075,0.396806291,0,2.725045618,15.49222859,1.182468502,1.169487509,3.83806606,44.21856682,1.751745875,0.893710678,17.02924091,5.383362341,1.518416122,1.218727562,112.2463696,1.556151985,2.038288228,2.384934977,1.652898799,0.559175252,0,2.394128812,0.811088115,2.503630509,2.592921373,0,2.010317432,2.757433929,1.605115209,1.627372321,1.223769881,49.13343745,4.415312884,4.242389588,3.033820539,1.56731022,0.70806254,0.970459869,1.613998393,26.13730918,5.854049931,2.844096651
339,0.137013931,2.024693723,1.001039659,0,0,1.242934206,0.036466531,0,2.441091627,0.651328337,0.014892464,2.709229146,1.915606292,3.280651877,2.949557652,0.715880851,1.485760442,2.667133988,0.812009504,1.367808873,3.366240608,0.917408316,1.465820351,1.440498804,4.285364354,0.891662876,3.091093725,0,0.03704749,0.325256478,0.579750985,4.002725356,0.852351986,0.393340894,0,2.784800659,15.73897114,1.173806082,1.229095229,3.819756435,44.32027138,1.785187877,0.88206112,17.08587265,5.446756073,1.502321993,1.220670827,112.5860961,1.548958884,2.033121167,2.376565125,1.640395242,0.552478395,0,2.380839442,0.802501816,2.646107014,2.572095579,0,2.002379232,2.796572097,1.588871901,1.618475865,1.207238445,49.23465623,4.401035491,4.222539554,3.046204405,1.552148482,0.693762439,0.964970587,1.649501739,26.2236887,5.856872339,2.824825568
340,0.187443413,2.009796266,1.002716479,0,0,1.241901659,0.023520266,0,2.544656157,0.697167505,0.078070371,2.693437355,1.905123131,3.269899643,2.935938234,0.696306877,1.467559327,2.647754203,0.797048401,1.36823709,3.550239258,0.929174699,1.464087709,1.450330066,4.318763452,0.887937796,3.133441411,0,0.038884448,0.323086076,0.609403917,4.25587127,0.863454731,0.379413362,0,2.846735686,15.99542364,1.163592616,1.285835734,3.796623717,44.43225547,1.81475125,0.868182938,17.12967643,5.521684133,1.482184564,1.212568797,112.921053,1.540173512,2.027709906,2.365255064,1.625966115,0.547902858,0,2.366650064,0.79722698,2.786529655,2.552431612,0,1.998741825,2.825445972,1.569286655,1.607106943,1.189707755,49.35019407,4.385056949,4.200532401,3.059110168,1.531635162,0.679083677,0.957354127,1.669137107,26.28745461,5.856151614,2.802090721
341,0.230990741,1.995490753,1.006944531,0,0,1.243441553,0.009620494,0,2.659913036,0.745033384,0.137082392,2.677005903,1.883437512,3.250019295,2.924418251,0.675330605,1.449748723,2.626430833,0.780347234,1.368056847,3.746106374,0.940465634,1.457839085,1.456032523,4.351601389,0.882145473,3.172611792,0,0.0400091,0.319714645,0.646338619,4.519382658,0.876000904,0.357465389,0,2.911111098,16.26159054,1.152150815,1.341236964,3.769563654,44.54944599,1.84158065,0.852632091,17.16171637,5.605551689,1.459041822,1.196921684,113.2524712,1.530142464,2.022091578,2.35178302,1.609965296,0.545107228,0,2.351763105,0.794696547,2.927796717,2.533875062,0,1.998661172,2.847195423,1.547224508,1.593923303,1.171528536,49.47423793,4.368146431,4.177057472,3.072841681,1.50714593,0.664155511,0.94799559,1.677190066,26.33065165,5.852555139,2.776503937
342,0.271289651,1.981732982,1.013331912,0,0,1.24719313,0,0,2.783937829,0.794805253,0.194807272,2.660077777,1.854093392,3.223900264,2.914665407,0.65334879,1.432404868,2.603706688,0.762696228,1.367433962,3.952867622,0.951344554,1.448193269,1.458840668,4.383526362,0.874657814,3.210351527,0,0.04079788,0.315956837,0.68899464,4.794641473,0.889937099,0.329938668,0,2.978187292,16.53747626,1.139803393,1.396826858,3.739471995,44.66676983,1.866820736,0.835964538,17.18305661,5.695763907,1.433931752,1.176229702,113.5815816,1.519212331,2.01630332,2.33692722,1.592746659,0.543750095,0,2.336380991,0.794343454,3.072806491,2.516371519,0,2.001393231,2.864960315,1.523550496,1.579582692,1.153051511,49.60097476,4.351073109,4.152804109,3.087702799,1.480056452,0.649107197,0.937280078,1.677946186,26.3553246,5.846750297,2.748677045
343,0.311973874,1.968478745,1.02148672,0,0,1.252795631,0,0,2.913806105,0.846362388,0.254123757,2.642795964,1.820634733,3.194431981,2.906347407,0.63075819,1.415604003,2.580124579,0.74488561,1.366534252,4.169548666,0.961874896,1.436269051,1.459988994,4.41418657,0.865846723,3.248407273,0,0.041627221,0.312627304,0.735811527,5.083029666,0.905209913,0.299274891,0,3.048224663,16.82308524,1.126873062,1.454133357,3.707244488,44.77915388,1.891616166,0.818736239,17.19476128,5.789725954,1.40789234,1.152993064,113.909615,1.507729707,2.010382267,2.321465893,1.574664082,0.543490048,0,2.320706148,0.795600643,3.224457262,2.499866573,0,2.006193963,2.881880518,1.499129654,1.564742858,1.134627405,49.72459152,4.334606154,4.128461652,3.103997375,1.451742397,0.634067993,0.925592692,1.675691036,26.36351824,5.839404474,2.719221874
344,0.356677145,1.955683838,1.031017052,0,0,1.259888296,0,0,3.046593428,0.899584067,0.317910592,2.625303452,1.786605493,3.16450388,2.899131953,0.607955563,1.399422365,2.556227316,0.727705607,1.365523535,4.395175171,0.972120093,1.423185223,1.460711993,4.443230211,0.856084103,3.288525688,0,0.042873558,0.310540698,0.785228828,5.385929188,0.921765939,0.267915753,0,3.12148361,17.11842193,1.113682533,1.514684402,3.673776879,44.88152506,1.917111596,0.801503152,17.19789449,5.884842997,1.38196157,1.129711984,114.2378024,1.496041185,2.004365553,2.306177264,1.55607144,0.543985676,0,2.304941004,0.79790105,3.385647318,2.484305814,0,2.012319328,2.901095898,1.474827019,1.550061548,1.116606942,49.83927518,4.319514739,4.104719443,3.122029265,1.423579434,0.619167155,0.913318535,1.674710187,26.35727731,5.831185051,2.688750253
345,0.409033197,1.943304055,1.041531005,0,0,1.268110366,0,0,3.179375365,0.954349566,0.389046523,2.607743227,1.755549632,3.13700539,2.892686749,0.585337664,1.383936192,2.532557712,0.711946445,1.36456763,4.628772802,0.982143582,1.410060574,1.462244158,4.470305484,0.845741862,3.332453429,0,0.044913326,0.31051167,0.835686093,5.70472199,0.939551773,0.238302946,0,3.19822453,17.42349075,1.10055452,1.580007931,3.639964918,44.96881024,1.944451686,0.784821236,17.19352039,5.978520204,1.357177428,1.108886674,114.5673747,1.484493358,1.998290315,2.29183956,1.537322609,0.544895568,0,2.289287984,0.800677615,3.559274947,2.469634832,0,2.019025285,2.925746323,1.451507627,1.53619651,1.099340846,49.93921269,4.306568036,4.082266823,3.142102321,1.39694323,0.60453394,0.900842708,1.679289208,26.33864659,5.822759413,2.657874011
346,0.472675763,1.931295192,1.052636678,0,0,1.277101082,0,0,3.309227484,1.010538163,0.470410295,2.590258278,1.731011109,3.114825943,2.886679498,0.563301253,1.369221725,2.509658575,0.698398349,1.363832354,4.869367222,0.992008798,1.398013894,1.46581998,4.495060587,0.835191903,3.381937156,0,0.048122958,0.313354873,0.885622868,6.040790023,0.95851401,0.212878163,0,3.278707819,17.73829615,1.087811734,1.651631886,3.606704352,45.03593632,1.974781091,0.769246452,17.18270308,6.068162741,1.334577901,1.093017347,114.8995629,1.473432818,1.992193688,2.27923101,1.518771465,0.545878313,0,2.273949515,0.803363278,3.748238437,2.455799218,0,2.025567794,2.958971662,1.430036514,1.523805491,1.083179842,50.018591,4.296535217,4.061793135,3.164520398,1.373209454,0.590297605,0.888550313,1.693713669,26.30967086,5.814794944,2.627204975
347,0.551238577,1.919613042,1.063942168,0,0,1.286499686,0,0,3.43322535,1.068029135,0.564880654,2.57299159,1.716533884,3.100854972,2.880777906,0.542243085,1.3553552,2.488072718,0.687851547,1.363483525,5.115984096,1.001779175,1.388163975,1.472673954,4.517143718,0.824806131,3.438723525,0,0.052878889,0.319884959,0.933478703,6.395515239,0.978599244,0.194083099,0,3.363193875,18.06284255,1.075776888,1.731084205,3.574890929,45.0778302,2.009244471,0.755334758,17.16650671,6.151175776,1.315200972,1.084604218,115.2355977,1.463206158,1.986112807,2.269129839,1.500771885,0.546592501,0,2.259128022,0.805390977,3.955436076,2.44274456,0,2.031202815,3.003911781,1.411278715,1.513546239,1.068474653,50.07159709,4.290185455,4.04398772,3.18958735,1.353753775,0.576587406,0.876826451,1.722269139,26.27239486,5.807959026,2.597354975
348,0.648355371,1.908213401,1.075055572,0,0,1.295945417,0,0,3.548444529,1.126701759,0.675336345,2.556086152,1.715661916,3.097981908,2.874649674,0.522559918,1.342412858,2.468342951,0.681096264,1.363686961,5.36764909,1.011518149,1.381629606,1.48404057,4.536203076,0.814956451,3.504559195,0,0.059557554,0.330916579,0.977693144,6.770279589,0.99975407,0.184359445,0,3.451943094,18.39713439,1.064772694,1.81989283,3.545420397,45.08941877,2.048986483,0.743642112,17.1459954,6.224964475,1.300084628,1.086147499,115.5767101,1.454159972,1.980084808,2.262314275,1.483677743,0.546696719,0,2.245025933,0.80619365,4.18376615,2.43041645,0,2.035186308,3.063706548,1.396099267,1.5060765,1.055576004,50.0924179,4.288287921,4.029539919,3.21760703,1.339951859,0.5635326,0.866056224,1.769241189,26.22886337,5.802919044,2.56893584
349,0.76765988,1.897052064,1.085584988,0,0,1.305077518,0,0,3.651960589,1.186435312,0.804656113,2.53968495,1.731939166,3.109096181,2.867962507,0.50464851,1.330470936,2.451012085,0.678922728,1.36460848,5.623387868,1.021289155,1.379529578,1.501154322,4.551886859,0.806014768,3.581190823,0,0.068535385,0.347264386,1.016705742,7.166465024,1.021925083,0.186148895,0,3.545215874,18.74117612,1.055121865,1.919585701,3.519188504,45.06562894,2.095151784,0.734724476,17.12223328,6.286934005,1.290266854,1.100147403,115.924131,1.446640853,1.974146825,2.259562545,1.467842917,0.545849558,0,2.231845674,0.805204238,4.436126947,2.418760478,0,2.036774233,3.141495831,1.385363205,1.502054023,1.044834618,50.07524039,4.291611788,4.019139074,3.248883293,1.333179377,0.551262443,0.856624734,1.838915387,26.18112116,5.800342381,2.542559398
350,0.912785838,1.886084824,1.095138513,0,0,1.313535228,0,0,3.740849095,1.247109073,0.955718705,2.523930972,1.768909592,3.137087224,2.860384108,0.488905617,1.319605673,2.43662293,0.682121163,1.366413901,5.882226093,1.031155628,1.382982681,1.525249703,4.563843265,0.798352987,3.670365068,0,0.080188819,0.369743031,1.048956043,7.585453496,1.045058878,0.201893143,0,3.643272612,19.09497216,1.047147113,2.031690756,3.497090998,45.00138758,2.148885033,0.729137806,17.09628448,6.334489534,1.286785635,1.129104143,116.2790914,1.440995392,1.968335994,2.261652877,1.453621281,0.543709606,0,2.21978967,0.801855679,4.715416756,2.407722233,0.070423992,2.035222549,3.240419497,1.379935566,1.502136555,1.036601221,50.01425153,4.300926228,4.013474527,3.283719993,1.334811995,0.539906193,0.848917083,1.935577303,26.131213,5.800896422,2.518837477
