wl,W_525,W_526,W_527,W_528,W_529,W_530,W_531,W_532,W_533,W_534,W_535,W_536,W_537,W_538,W_539,W_540,W_541,W_542,W_543,W_544,W_545,W_546,W_547,W_548,W_27,W_29,W_30,W_32,W_33,W_34,W_130,W_131,W_132,W_133,W_134,W_135,W_136,W_137,W_138,W_139,W_140,W_141
353,3.960450096,3.897599093,4.105325464,3.12063962,3.449400417,4.186168425,4.217914828,6.932265816,6.963865751,3.625574474,10.75531872,7.701574095,7.889771511,1.820858324,3.842992903,3.12636819,2.347803254,2.726209488,2.853557017,3.096011415,7.527669133,5.50602718,2.898085278,6.335985928,5.881328693,8.372931014,8.472893583,5.567121302,5.488847965,7.042545385,2.535471988,7.522342956,2.79724812,4.079393692,2.092659161,5.919281231,2.853594271,3.835033345,10.10485308,1.579692959,5.283368114,6.215944775
354,3.953942465,3.874545011,4.083629554,3.09908315,3.426808422,4.178207625,4.226682762,6.946849704,7.006724872,3.603655185,10.77069474,7.694543086,7.824441728,1.814320697,3.81996316,3.110345407,2.335108554,2.705852779,2.82763718,3.064458662,7.508946409,5.497830936,2.89061428,6.3343666,5.853399014,8.429288752,8.533510785,5.582550692,5.502036048,7.062376299,2.514175978,7.486398924,2.778884387,4.058577392,2.069555648,5.915543205,2.823918376,3.812272521,10.09150494,1.576117005,5.28252993,6.215368075
355,3.945402932,3.848940678,4.057903072,3.07293508,3.399085802,4.165386791,4.231737889,6.955397213,7.042955198,3.581473665,10.78465892,7.686181846,7.758676334,1.808060442,3.796707459,3.093968593,2.322266423,2.685682676,2.801261212,3.031889629,7.488724695,5.489000889,2.883304692,6.332107602,5.822956002,8.483454761,8.592062638,5.599509262,5.516539941,7.079511815,2.491849015,7.450748585,2.760295231,4.036609504,2.045189355,5.91219607,2.793242851,3.787987977,10.07671578,1.572670322,5.281142497,6.214132507
356,3.93545218,3.821619552,4.029354554,3.043556832,3.367735768,4.149073089,4.234072473,6.959529718,7.074043271,3.559201529,10.79755325,7.676866124,7.692847326,1.80209297,3.773397168,3.077418197,2.309391349,2.665752449,2.774667404,2.998708512,7.467480599,5.479765629,2.876207917,6.329428992,5.790919311,8.535831629,8.648945558,5.617640705,5.532053646,7.094677074,2.468881137,7.415440204,2.74163917,4.013893308,2.020023611,5.909239533,2.761962451,3.762682646,10.06093177,1.569368838,5.279392274,6.212459805
357,3.924710892,3.793415091,3.99919254,3.01230983,3.334261528,4.130633686,4.234678776,6.960868596,7.101475631,3.537010391,10.80971971,7.66697167,7.627326699,1.796433695,3.750203654,3.060874664,2.296597818,2.646115365,2.748094048,2.965319511,7.445690729,5.470353741,2.869375357,6.326550827,5.758208598,8.586821945,8.70455596,5.63658871,5.548271166,7.108597216,2.445662383,7.380522043,2.723074718,3.99083208,1.994521742,5.906673302,2.730471928,3.736859459,10.04459905,1.566228477,5.277465715,6.210571702
358,3.913799751,3.765160752,3.968625567,2.980555496,3.300166291,4.11143575,4.23454906,6.961035222,7.12673882,3.515071867,10.82150031,7.656874234,7.562486449,1.791098029,3.727298286,3.044518444,2.284000318,2.626824695,2.721779434,2.932126823,7.423831695,5.460993813,2.862858415,6.323693166,5.725743517,8.636828296,8.759290259,5.655996969,5.564886503,7.121997383,2.42258279,7.346042367,2.704760392,3.967829101,1.969147074,5.904497086,2.699166038,3.711021351,10.0281638,1.563265165,5.275549278,6.20868993
359,3.903339441,3.737689993,3.938862173,2.949655252,3.266953268,4.092846447,4.234675587,6.961650972,7.151319377,3.493557572,10.83323703,7.646949567,7.498698571,1.786101388,3.70485243,3.028529983,2.271713338,2.607933707,2.695961855,2.899534645,7.402380104,5.451914433,2.856708494,6.321076065,5.694443724,8.686253271,8.81354487,5.675509174,5.581593659,7.135602713,2.400032397,7.31204944,2.686854709,3.94528765,1.944362937,5.902710591,2.668439535,3.685671252,10.01207217,1.560494829,5.27382942,6.207036223
360,3.893950644,3.711836273,3.911110896,2.920970522,3.236125667,4.076232944,4.23605062,6.964337223,7.176703843,3.472639121,10.84527188,7.637573418,7.43633506,1.781459182,3.683037455,3.01308973,2.259851365,2.589495669,2.670879601,2.867947175,7.381812565,5.443344188,2.850976997,6.318919582,5.665228873,8.735499459,8.86771621,5.694769015,5.598086638,7.150138348,2.378401243,7.278591525,2.669516184,3.923611004,1.920632655,5.901313527,2.638687172,3.661312095,9.99677032,1.557933394,5.272492595,6.205832313
361,3.886254043,3.688433049,3.886580273,2.895862728,3.209186698,4.062962408,4.239666421,6.97071535,7.20437876,3.452488128,10.85794683,7.629121537,7.375767914,1.777186826,3.662024728,2.998378131,2.248528886,2.57156385,2.646770963,2.837768611,7.362605687,5.435511665,2.845715326,6.317443775,5.639018621,8.784969447,8.922200693,5.713420183,5.614059442,7.166329427,2.358079367,7.245716888,2.652903335,3.903202443,1.898419558,5.900305601,2.610303704,3.638446813,9.982704409,1.555596786,5.271725261,6.205299933
362,3.880870321,3.668313779,3.866478843,2.875693292,3.18763957,4.054402006,4.246515252,6.98240673,7.235830668,3.43327621,10.87160388,7.621969675,7.317369126,1.773299733,3.641985617,2.984575635,2.237860391,2.55419152,2.623874234,2.809403151,7.345236078,5.428645452,2.840974884,6.316868701,5.616732623,8.835065826,8.977394733,5.731106371,5.629206073,7.184901091,2.339456805,7.213473791,2.637174676,3.884465245,1.878186971,5.899686521,2.583683884,3.617578337,9.970320598,1.553500931,5.271713875,6.205660816
363,3.878420161,3.652311921,3.852015144,2.861823638,3.172987492,4.051918905,4.257589375,7.001032737,7.272546108,3.415174981,10.88658502,7.616493581,7.261510693,1.769813316,3.62309149,2.971862688,2.227960365,2.537431948,2.602427705,2.783254991,7.330180347,5.422974136,2.836807075,6.317414418,5.599290534,8.886191181,9.033694748,5.747471268,5.643220535,7.206578481,2.322923598,7.181910498,2.622488724,3.86780269,1.860398222,5.899455995,2.559222468,3.599209601,9.960065046,1.551661754,5.272644893,6.207136696
364,3.871987075,3.631939847,3.832744579,2.84473079,3.154561434,4.04459301,4.263630156,7.01146652,7.300354471,3.397530331,10.90021688,7.61011297,7.205304974,1.765992765,3.604712771,2.95944454,2.21827678,2.521108965,2.581470455,2.75775706,7.314528382,5.416808784,2.832676535,6.317917399,5.577176688,8.928518069,9.08117415,5.762287301,5.655920503,7.219703159,2.306796688,7.150109903,2.607870617,3.851498677,1.843162737,5.899594385,2.53538382,3.58078895,9.948825349,1.549774131,5.273537267,6.208564707
365,3.8556881,3.599892513,3.799450183,2.815693071,3.122617432,4.022660285,4.256561714,7.000512593,7.306920335,3.37965137,10.91009544,7.600453954,7.146152367,1.761275783,3.586177744,2.946515603,2.208260714,2.505028912,2.56000235,2.731260095,7.295540747,5.40861874,2.828130778,6.317249206,5.54220898,8.954246927,9.11197603,5.775830124,5.667552708,7.214730268,2.289354732,7.117336958,2.592403339,3.833791382,1.824518384,5.900089781,2.510552128,3.55981136,9.933749391,1.547594151,5.273438445,6.208814897
366,3.83169421,3.558777249,3.755181936,2.777273848,3.080046288,3.989221982,4.239150449,6.972689382,7.296483025,3.361654541,10.91696676,7.588201878,7.084856927,1.755936544,3.567594567,2.933240073,2.198031317,2.489218818,2.53820286,2.704045007,7.27395006,5.398870003,2.823345522,6.315682534,5.497307404,8.966822169,9.129601312,5.788498274,5.678454733,7.195555314,2.270930343,7.08391302,2.576332179,3.815015502,1.804821158,5.900953481,2.485001876,3.53684971,9.915673762,1.545229565,5.272577621,6.208158357
367,3.802176377,3.511201384,3.702989819,2.732036491,3.02973881,3.947379355,4.214162757,6.932515317,7.273281864,3.343656289,10.92157688,7.574042087,7.022222706,1.750249228,3.549071398,2.919782143,2.187707738,2.473705712,2.516251457,2.67639271,7.250488941,5.388028572,2.818496484,6.313490077,5.445391954,8.969688209,9.137550924,5.800690286,5.688964159,7.166073804,2.251856131,7.050159447,2.559902425,3.795505733,1.784427053,5.902196784,2.459007545,3.512476881,9.895435049,1.542788123,5.271183992,6.206866183
368,3.769305575,3.45977225,3.645923813,2.682544367,2.974585801,3.900233657,4.184365037,6.884508824,7.241556177,3.325773058,10.92467185,7.558659927,6.959053759,1.744488012,3.530716393,2.906306009,2.177409127,2.458516624,2.494327611,2.648584115,7.225890012,5.376560446,2.81375938,6.310944529,5.389382624,8.96628946,9.139325791,5.812804695,5.699418569,7.130181244,2.232464709,7.016397596,2.543359366,3.775596769,1.763692063,5.903830988,2.43284362,3.487265751,9.873869842,1.540377577,5.269486751,6.205209468
369,3.735252777,3.407097175,3.587033899,2.631360843,2.917478067,3.850886142,4.152523687,6.83318833,7.205545286,3.308121292,10.92699772,7.542740744,6.89615414,1.738927073,3.51263771,2.892975867,2.167254633,2.443678583,2.472610793,2.620900136,7.200885892,5.364931624,2.809309929,6.308318585,5.332199409,8.960070338,9.138426841,5.825240037,5.710155546,7.091773141,2.213088686,6.982948823,2.526948289,3.755623305,1.742972182,5.905867393,2.406784583,3.461789201,9.85181473,1.538105676,5.267715095,6.203459306
370,3.702188956,3.35578349,3.529370058,2.581049288,2.861306414,3.802438063,4.121405103,6.783072264,7.169488517,3.290817437,10.92930055,7.526969881,6.834327903,1.733840588,3.494943507,2.87995591,2.157363404,2.429218619,2.451280474,2.593621684,7.176209202,5.353608107,2.805323847,6.305884938,5.276762303,8.954475256,9.138354998,5.838394848,5.721512672,7.054745001,2.194060676,6.950134485,2.510914483,3.735920039,1.722623404,5.908317298,2.381104919,3.436620109,9.830106303,1.536080171,5.26609822,6.20188679
371,3.672285086,3.308438525,3.475982271,2.53417307,2.808961646,3.757990674,4.093775684,6.738679053,7.137625192,3.273977936,10.93232639,7.512032686,6.774379101,1.729502736,3.477741942,2.867410333,2.147854592,2.41516376,2.430516125,2.567029673,7.15259256,5.343055892,2.801976851,6.303916283,5.225991301,8.952948627,9.142611189,5.852667662,5.733827529,7.022992332,2.175713288,6.91827594,2.495503237,3.716821664,1.703001724,5.911192,2.356079111,3.412331355,9.809581148,1.534408812,5.26486532,6.200763016
372,3.647712139,3.26766961,3.429920518,2.493295557,2.763334568,3.720645227,4.072401828,6.704527125,7.114194635,3.257719233,10.93682128,7.498614503,6.717111788,1.726187692,3.46114117,2.855503331,2.138847344,2.401541038,2.410497215,2.541405014,7.130768588,5.33374098,2.799444659,6.302685314,5.182806397,8.958934866,9.154696341,5.868457015,5.7474377,7.000410639,2.158379134,6.887694544,2.480959838,3.698662876,1.684463134,5.914502799,2.331981641,3.38949582,9.791075855,1.53319935,5.26424559,6.200359077
373,3.63064109,3.236084075,3.394234782,2.460980116,2.727315987,3.693502977,4.060049932,6.685134906,7.103436172,3.242157773,10.94353127,7.487400679,6.663330018,1.724169635,3.445249351,2.8443991,2.130460811,2.38837748,2.391403216,2.51702862,7.111469906,5.32612937,2.797902988,6.302464725,5.150127585,8.975878387,9.17811138,5.886161444,5.762680767,6.99089543,2.142390827,6.858711655,2.467529575,3.681778371,1.667363631,5.918260993,2.309086994,3.368686381,9.775427014,1.532559535,5.264468227,6.200946067
374,3.623242911,3.216289251,3.371975041,2.439790117,2.703796705,3.679665176,4.059486395,6.685020826,7.109589124,3.227410001,10.95320242,7.479076557,6.613837845,1.723722743,3.430174641,2.834261834,2.122814142,2.375700116,2.3734136,2.494181403,7.095429133,5.320687061,2.797527554,6.30352721,5.130874859,9.007223604,9.216357231,5.906179482,5.779894313,6.99834221,2.128080976,6.831648629,2.455457736,3.666502844,1.652059207,5.922477882,2.287669652,3.350475919,9.763471213,1.532597118,5.265762426,6.20279508
375,3.627688575,3.210892468,3.366191279,2.432288926,2.69566753,3.682233078,4.073477613,6.70870331,7.136892816,3.21359236,10.96658077,7.474327484,6.569439324,1.725121192,3.416025197,2.825255727,2.116026487,2.363535977,2.356707835,2.473144276,7.083378889,5.317880053,2.798494075,6.306145465,5.127968214,9.05641493,9.272934822,5.928909667,5.79941592,7.026646487,2.115782194,6.806826823,2.444989609,3.653170991,1.638905856,5.927164764,2.268004099,3.335437313,9.756045041,1.533419849,5.268357381,6.206177209
376,3.631046722,3.203605493,3.360181456,2.426128127,2.68879951,3.685859078,4.088119467,6.733389079,7.167490797,3.199075349,10.97926021,7.46900877,6.52434022,1.72467102,3.401170423,2.815716918,2.108710581,2.350605075,2.339996105,2.452583164,7.070625843,5.314082368,2.797831139,6.308501457,5.125647666,9.104568777,9.328864773,5.946074851,5.814161312,7.05453054,2.103554825,6.780694044,2.434128399,3.640076002,1.625676215,5.931065618,2.248859953,3.320051471,9.747561594,1.533353029,5.270738522,6.209311681
377,3.621055845,3.179130952,3.337838608,2.40906019,2.669225225,3.675409159,4.089744885,6.736692332,7.183057639,3.182494739,10.98706611,7.459210417,6.473249819,1.719261726,3.384254278,2.804200167,2.099683366,2.335907321,2.32210154,2.431172774,7.052794074,5.306023499,2.793089227,6.308910352,5.108667781,9.133469077,9.365789814,5.950938724,5.818368707,7.061448711,2.089559698,6.750194799,2.421085767,3.625550981,1.610283392,5.933215786,2.228999035,3.301011524,9.732849784,1.531006695,5.271499949,6.210543665
378,3.600891692,3.141562457,3.303105324,2.383799812,2.640077779,3.654304957,4.081475837,6.723742717,7.187129197,3.164364878,10.99109172,7.445969811,6.417727455,1.710042678,3.365796755,2.791197605,2.0893703,2.319889581,2.303373033,2.409207197,7.031092321,5.294702647,2.785226893,6.307844642,5.080720382,9.147561526,9.388144036,5.946211071,5.814359429,7.052394605,2.07428015,6.716395493,2.406419692,3.609990497,1.593294089,5.93406361,2.208684135,3.27920869,9.713369927,1.526915702,5.271033871,6.210333168
379,3.573730014,3.094993621,3.259924192,2.353061693,2.604490275,3.625968109,4.066434291,6.699669883,7.18324133,3.145200118,10.99243032,7.430324336,6.359332459,1.698163244,3.346317847,2.777201362,2.07819684,2.302998725,2.284159477,2.38698052,7.006729324,5.281119016,2.775202693,6.305776815,5.045497289,9.151291824,9.400361529,5.934601678,5.804454801,7.032361827,2.058199517,6.680362534,2.39068815,3.593789118,1.575275011,5.934057431,2.188178046,3.255534185,9.690582337,1.521614905,5.269732494,6.209140198
380,3.54274656,3.043518056,3.212237802,2.319560531,2.565595815,3.59382025,4.047742216,6.669603476,7.174929896,3.125514808,10.99217517,7.413311376,6.299624163,1.684772793,3.326337548,2.762703567,2.066588444,2.28568162,2.264809763,2.364786831,6.980913822,5.266271808,2.763975183,6.303179361,5.006690324,9.149105668,9.406876383,5.918820331,5.790976147,7.00634398,2.041801136,6.643162326,2.374449121,3.577341414,1.556792859,5.933645593,2.167743556,3.230879223,9.665947326,1.515639157,5.267988025,6.207424764
381,3.511117081,2.991229375,3.163988744,2.286011024,2.526527504,3.561283017,4.028521581,6.638673145,7.165730751,3.105823298,10.99141955,7.395968317,6.2401619,1.671020691,3.306375852,2.748196352,2.054970569,2.268385137,2.245672785,2.34292022,6.954854554,5.251160226,2.752502918,6.300524769,4.967991308,9.145448754,9.412122689,5.901576817,5.77624479,6.979334668,2.025568343,6.605861277,2.35826058,3.561041952,1.538414336,5.933276437,2.147643456,3.206135022,9.640925211,1.509523314,5.266192672,6.205646873
382,3.482017327,2.942221191,3.119119605,2.25512787,2.490418445,3.531778046,4.011894355,6.612008538,7.159179753,3.086639939,10.99125671,7.379332544,6.182505001,1.658056309,3.286952752,2.734171845,2.043768672,2.251556142,2.227097437,2.321674775,6.929760259,5.236783471,2.741744454,6.298285531,4.933092062,9.144766781,9.420534536,5.885580922,5.762582054,6.956327495,2.009984474,6.569525793,2.342680506,3.545285302,1.520706146,5.933398305,2.128140538,3.182192798,9.616976304,1.50380223,5.264738641,6.204266534
383,3.458623048,2.900587117,3.081572975,2.229625769,2.46040174,3.508726973,4.000982508,6.594739303,7.15881276,3.06847908,10.99277993,7.364441441,6.1282128,1.647029013,3.268588241,2.721122177,2.033408212,2.235641506,2.20943261,2.301344585,6.906839676,5.224140746,2.732658345,6.296934135,4.905684408,9.151505445,9.436546015,5.873542431,5.752309263,6.942316066,1.995532867,6.535222279,2.328266876,3.530466031,1.50423499,5.934459541,2.109497591,3.159943766,9.59556092,1.499010759,5.26401814,6.203743754
384,3.444109993,2.870420764,3.055291443,2.212219419,2.439610493,3.495551434,3.998908009,6.591995087,7.168165629,3.051855071,10.99708248,7.352332393,6.078844628,1.639088171,3.251802313,2.709539479,2.024314645,2.221088096,2.193027197,2.282223737,6.887301546,5.214231254,2.726203148,6.296943071,4.889460168,9.170110445,9.464591216,5.86817113,5.747747739,6.942293984,1.982696857,6.504017143,2.315577668,3.516978709,1.489567573,5.936908485,2.091977406,3.140279143,9.578139374,1.495683756,5.264423375,6.204538541
385,3.441653912,2.855815747,3.044217598,2.205623517,2.431177808,3.495673066,4.008792825,6.608905539,7.190774218,3.037282264,11.00525762,7.344042785,6.035959818,1.635383154,3.237114961,2.69991588,2.016913429,2.20834278,2.178230091,2.264606322,6.872354606,5.208054197,2.723337419,6.298784829,4.888111162,9.205027479,9.509104229,5.872176806,5.751218807,6.961254853,1.971959781,6.47697679,2.305170859,3.505217903,1.477270596,5.94119348,2.075842774,3.124090144,9.566171979,1.494356076,5.266346554,6.207110904
386,3.454430556,2.860865677,3.05229403,2.212552763,2.438236786,3.512513505,4.033758928,6.650600306,7.230174383,3.025275007,11.01839862,7.340610002,6.001117702,1.637063327,3.225046178,2.69274351,2.011630021,2.197852428,2.165390186,2.248786426,6.863207596,5.206608777,2.725019711,6.302931899,4.905329212,9.260702242,9.574519145,5.888269245,5.76504379,7.004192278,1.963804975,6.455167626,2.297604428,3.495578183,1.467910763,5.947762868,2.061356485,3.112267987,9.56111905,1.495562572,5.270179883,6.21192085
387,3.485615675,2.889664168,3.083463327,2.235721855,2.463920533,3.549494386,4.076928285,6.722209036,7.289901983,3.01634765,11.03759875,7.343071428,5.975877611,1.64527806,3.216115959,2.6885145,2.008889879,2.190063908,2.154856373,2.23505814,6.861069256,5.210894198,2.732208582,6.309856771,4.94480614,9.341580434,9.665270054,5.919158233,5.791544011,7.076099863,1.958715776,6.439656058,2.293436351,3.488454116,1.462054777,5.957064992,2.048781329,3.105703886,9.5644409,1.499838099,5.27631557,6.219428387
388,3.538385018,2.946304831,3.141668078,2.277845492,2.51136215,3.610037346,4.141422866,6.828861377,7.373492874,3.011014545,11.06395128,7.352464449,5.961798879,1.66117672,3.210844296,2.687720979,2.00911846,2.185424089,2.146977545,2.223715551,6.867148324,5.221909661,2.745862586,6.320031933,5.010233766,9.452107751,9.785791045,5.967553555,5.833040795,7.181971211,1.957175521,6.431508491,2.293224606,3.484240272,1.46026934,5.969548194,2.038380098,3.105289059,9.577597845,1.507717513,5.285145823,6.230093523
