wl,F001,F003,F006,F008,F009,F013,F017,F021,F023,F024,F028,F030,F032,F036,F039,F042,F044,F045,F047,F049,F052,F053,F054,F058,F059,F063,F064,M004,M005,M010,M011,M012,M014,M015,M016,M018,M019,M020,M022,M025,M026,M029,M031,M033,M034,M037,M038,M040,M041,M043,M046,M048,M050,M055,M056,M057,M060,M061,M062
441,13.39735997,7.049824678,14.91299648,4.356947143,6.171023056,7.049824678,9.740553732,12.62403474,21.98278414,18.63667005,15.93651382,6.185061257,8.994344386,3.355885692,11.73627542,6.980317043,13.53294077,6.895153921,9.469591188,10.64957145,6.178071831,5.807501174,8.177163743,5.299304712,8.727213832,10.3575259,9.002012047,14.81716331,14.7151925,23.22655969,9.709668489,17.1458416,17.35379474,20.68558606,18.03291752,16.76498302,29.99351168,15.39939136,29.81893739,17.2270332,17.07130533,14.97135811,31.62991028,17.06956018,21.81503579,15.85337379,11.46963617,18.24525514,23.83309247,21.96342796,16.39122616,9.998182999,19.56176839,29.66349139,18.0470944,24.23978889,19.71006538,9.396273922,9.544921052
442,13.53106833,7.110077062,15.01213867,4.390612554,6.212814161,7.110077062,9.812773643,12.738351,22.03743083,18.84143134,16.13095422,6.245312755,9.104397261,3.376315172,11.83955285,7.090544475,13.65086872,6.92346053,9.494596688,10.76703598,6.202912839,5.871162793,8.262833321,5.3866928,8.831661013,10.48803521,9.116454565,14.84850309,14.72707083,23.27162148,9.75103298,17.22001491,17.42763323,20.77358713,18.04852937,16.84261221,30.05427918,15.46092853,29.95490654,17.25949984,17.1161876,15.05482138,31.7666089,17.11119306,21.84528627,15.90377502,11.54178529,18.33491664,23.9484078,22.05464758,16.55876852,10.02492127,19.82740455,29.8227396,18.14736627,24.31638928,19.83616266,9.451729898,9.59793731
443,13.66188003,7.170661637,15.10754615,4.424536194,6.254709008,7.170661637,9.883291205,12.84970897,22.08983414,19.04416692,16.32229995,6.306197187,9.214540076,3.397208488,11.9410862,7.202434386,13.7666291,6.951510754,9.519800651,10.88420424,6.226541389,5.93462101,8.347497516,5.476058992,8.935013976,10.61816507,9.231283966,14.87191438,14.73683941,23.30732454,9.791170009,17.2859667,17.49673679,20.85682943,18.06202852,16.91292915,30.10851337,15.51663292,30.08073148,17.29097627,17.15926863,15.13554864,31.89559951,17.14311567,21.86773861,15.94719555,11.60872816,18.42129174,24.06007138,22.14260515,16.72403979,10.04730831,20.09066777,29.97602187,18.24465779,24.38959149,19.95815067,9.505312393,9.648371424
444,13.79012774,7.231847398,15.20036013,4.458710554,6.296849292,7.231847398,9.952595181,12.95892897,22.14105408,19.24465603,16.51063068,6.36768992,9.324452931,3.418490845,12.04144903,7.315391138,13.88046409,6.97946687,9.545423415,11.0015324,6.249527504,5.998110218,8.431494435,5.568097211,9.037576017,10.74810846,9.346251993,14.88995562,14.74649391,23.33728526,9.831018478,17.34635598,17.56337114,20.93760527,18.07513643,16.97851509,30.15888127,15.56859023,30.19997865,17.32242494,17.20164271,15.21436993,32.01885595,17.16920162,21.88588072,15.986529,11.67229704,18.50557122,24.16934441,22.228642,16.88778793,10.06717779,20.35139787,30.12552482,18.34002807,24.46104124,20.07767268,9.557784951,9.697281867
445,13.91614414,7.293903342,15.2917218,4.493128124,6.339376708,7.293903342,10.02117433,13.06683134,22.19215065,19.44267792,16.69602606,6.429766322,9.433815923,3.440087449,12.14121495,7.428819099,13.9926159,7.007491157,9.571685322,11.11947663,6.272441209,6.061864807,8.515162186,5.663501382,9.139650433,10.87805841,9.461110384,14.90518528,14.75802996,23.36512003,9.871517286,17.40384175,17.62980201,21.01820694,18.08957461,17.04195129,30.20804986,15.61888615,30.31621451,17.3548083,17.24440415,15.2921153,32.13835203,17.19332455,21.90320049,16.02466902,11.73432421,18.58894586,24.27748812,22.31409947,17.05076092,10.08636339,20.60943467,30.27343502,18.43453622,24.53238427,20.19637199,9.609911117,9.745727112
446,14.04026191,7.357098465,15.38277236,4.527781394,6.382432951,7.357098465,10.08951743,13.1742364,22.24418383,19.63801184,16.87856575,6.49240176,9.54230915,3.461923505,12.24095753,7.542122632,14.10332674,7.035745893,9.598806709,11.23849309,6.295852526,6.126119171,8.598838879,5.762965428,9.24154052,11.00820792,9.575610881,14.92016181,14.77344324,23.39444525,9.913605337,17.46108301,17.69829514,21.10092676,18.10706453,17.10581901,30.25868615,15.66960639,30.43300549,17.3890888,17.28864723,15.36961482,32.25606157,17.21935807,21.92318583,16.06450924,11.79664192,18.67260644,24.38576373,22.40031889,17.21370672,10.10669878,20.86461799,30.42193909,18.52924136,24.60526631,20.31589189,9.662454435,9.794765631
447,14.16281372,7.421701761,15.47465301,4.562662856,6.426159716,7.421701761,10.15811323,13.28196448,22.29821363,19.83043702,17.05832942,6.5555716,9.649612712,3.483924221,12.34125038,7.654706103,14.21283881,7.064393358,9.627007916,11.35903795,6.320331479,6.191107699,8.682862622,5.867183273,9.343549574,11.13874998,9.689505223,14.93744366,14.79472939,23.42887733,9.958221531,17.52073877,17.77111625,21.18805702,18.12932769,17.17269951,30.31345713,15.72283662,30.55391803,17.42622889,17.33546627,15.44769853,32.37395841,17.25117583,21.94932465,16.1089433,11.86108244,18.75774373,24.49543245,22.48864159,17.37737328,10.13001765,21.11678766,30.57322362,18.6252026,24.68133308,20.43787569,9.71617845,9.845455897
448,14.28413226,7.487982228,15.56850495,4.597764999,6.470698698,7.487982228,10.2274505,13.39083592,22.35530005,20.01973273,17.2353967,6.619251209,9.755406706,3.5060148,12.44266707,7.765973877,14.32139431,7.093595828,9.656509282,11.48156739,6.34644809,6.257064786,8.767571522,5.97684884,9.445980893,11.2698776,9.80254515,14.95958928,14.82388408,23.47203265,10.00630477,17.58546803,17.85053109,21.28189003,18.15808556,17.24517404,30.37502981,15.78066255,30.68251859,17.46719104,17.38595555,15.52719648,32.49401635,17.29265144,21.98510483,16.16086483,11.92947806,18.84554851,24.6077555,22.58040891,17.54250858,10.15815366,21.36578349,30.7294752,18.72347904,24.76223032,20.56396666,9.771846706,9.898856382
449,14.40455019,7.55620886,15.66546938,4.633080314,6.516191591,7.55620886,10.29801799,13.50167105,22.41650307,20.20567819,17.40984728,6.683415955,9.859371231,3.52812045,12.54578119,7.87533032,14.42923546,7.123515584,9.687531146,11.60653756,6.374772384,6.324224821,8.853303688,6.092656052,9.549137773,11.40178379,9.914482403,14.98915714,14.86290295,23.52752761,10.05879396,17.65792979,17.93880537,21.38471809,18.19505964,17.32582388,30.44607117,15.84516987,30.82237361,17.51293769,17.44120938,15.60893873,32.61820922,17.34765853,22.0340143,16.22316747,12.00366102,18.93721157,24.72399411,22.67696217,17.70986058,10.19294049,21.61144531,30.89288044,18.82512981,24.84960375,20.69580811,9.830222748,9.95602556
450,14.5244002,7.626650655,15.7666875,4.668601291,6.562780092,7.626650655,10.37030449,13.61529018,22.48288269,20.38805267,17.5817608,6.748041205,9.961186385,3.550166376,12.65116634,7.982179795,14.53660444,7.154314903,9.720293848,11.73440464,6.405874382,6.392822197,8.940397229,6.215298833,9.653323511,11.53466155,10.02506872,15.02870567,14.91378167,23.59897863,10.11662799,17.74078305,18.03820484,21.49883352,18.24197141,17.41723027,30.52924821,15.91844427,30.97704953,17.56443128,17.50232204,15.69375534,32.74851085,17.42007073,22.09954094,16.29874485,12.08546361,19.03392368,24.84540949,22.77964272,17.88017724,10.23621183,21.85361293,31.06562593,18.93121399,24.9450991,20.83504333,9.892070119,10.0180219
451,14.64194872,7.699174379,15.86927761,4.704228735,6.610249774,7.699174379,10.44162942,13.72827764,22.55147486,20.56565766,17.74941276,6.81312655,10.06083443,3.572550801,12.7578017,8.088610625,14.64351702,7.185655479,9.754744096,11.86435968,6.438177438,6.462578418,9.028323029,6.345484207,9.757387011,11.66790851,10.13499936,15.06937603,14.97326207,23.67567949,10.17857682,17.82534103,18.14388686,21.61975729,18.29560477,17.51212477,30.61692188,15.99365552,31.13559641,17.61936248,17.56626934,15.77887521,32.87847694,17.49923476,22.17210091,16.38017328,12.16967321,19.133176,24.97099379,22.88602576,18.05300702,10.28334765,22.09349036,31.24234556,19.03915649,25.04579611,20.97901834,9.956156599,10.08266686
452,14.75553535,7.773352999,15.96983185,4.739923412,6.658282391,7.773352999,10.50947633,13.8372022,22.61887992,20.73784292,17.91143877,6.878679432,10.15865651,3.595660293,12.86426217,8.19684602,14.74970484,7.217096817,9.79058774,11.99527165,6.469875695,6.533027634,9.116319217,6.482985492,9.860136998,11.80086364,10.24508236,15.10175724,15.03667786,23.74564408,10.24268591,17.90217914,18.24974235,21.74164074,18.35168088,17.6022332,30.70046415,16.06341514,31.28585709,17.67490001,17.62957032,15.86130075,33.00108782,17.5729445,22.24075173,16.45865835,12.25037151,19.23174505,25.09856405,22.99278763,18.2271623,10.3288643,22.33214086,31.41662124,19.14586386,25.1476822,21.12391841,10.0207171,10.14715193
453,14.86560259,7.849014805,16.06870211,4.775767761,6.706863908,7.849014805,10.57458015,13.94286095,22.68550452,20.90521005,18.06845863,6.944686994,10.25487106,3.619402575,12.97051492,8.306492676,14.8549839,7.248647914,9.82768383,12.12711364,6.501195366,6.604123205,9.204374768,6.627096053,9.961816493,11.93363196,10.35523863,15.1275796,15.10391245,23.81056886,10.30880736,17.97284961,18.35613735,21.86472163,18.41032705,17.68862825,30.78105854,16.12897144,31.42958719,17.73122345,17.6926341,15.94152228,33.11745422,17.64274433,22.30694335,16.53503763,12.32833221,19.32974969,25.22761882,23.09992133,18.40228696,10.37329998,22.56919306,31.58906166,19.2516177,25.25076463,21.26964565,10.08571584,10.21159066
454,14.9725929,7.925988089,16.16624032,4.811844217,6.755980289,7.925988089,10.63767581,14.04605096,22.75175528,21.06836066,18.22109217,7.011136378,10.34969651,3.643685369,13.07652713,8.417157288,14.95917024,7.280317767,9.865891418,12.25985872,6.532362661,6.67581849,9.292478657,6.777109258,10.06266852,12.06631849,10.46538909,15.14857343,15.17484927,23.87215031,10.37679333,18.03890472,18.46343791,21.98923778,18.47167061,17.77238261,30.85988861,16.19157274,31.56854236,17.78851239,17.75586981,16.02003008,33.22868688,17.71017861,22.37212573,16.61014868,12.40432901,19.42730879,25.35765664,23.2074199,18.57802488,10.4171929,22.80427562,31.76027547,19.35669963,25.35505068,21.41610217,10.15111707,10.27609661
455,15.07694875,8.004101143,16.26279838,4.848235218,6.8056175,8.004101143,10.69949822,14.14756929,22.81803883,21.22789635,18.36995921,7.078014727,10.44335129,3.668416397,13.18226596,8.528446553,15.06207987,7.312115372,9.905069554,12.39347995,6.563603793,6.748066848,9.380619859,6.932318471,10.1629361,12.19902824,10.57545467,15.16646904,15.24937174,23.93208491,10.44649594,18.1018967,18.57201009,22.11542695,18.53583889,17.85456894,30.93813789,16.25246734,31.70447823,17.84694641,17.8196866,16.09731446,33.33589655,17.77679173,22.43774883,16.68482905,12.47913563,19.5245412,25.48817608,23.31527635,18.75401996,10.46108128,23.03701721,31.93087133,19.46139127,25.46054762,21.56319009,10.21688503,10.34078333
456,15.17911263,8.083182257,16.35872821,4.8850232,6.855761506,8.083182257,10.76078232,14.24821302,22.88476179,21.38441871,18.51567955,7.145309183,10.53605384,3.69350338,13.28769858,8.639967166,15.16352881,7.344049726,9.94507729,12.52795041,6.595144973,6.82082164,9.468787347,7.092017059,10.26286225,12.33186623,10.68535628,15.18299672,15.32736329,23.99206913,10.51776733,18.16337783,18.68221992,22.24352694,18.6029592,17.93625994,31.01698994,16.31290357,31.83915043,17.9067051,17.8844936,16.17386572,33.44019397,17.84412805,22.50526261,16.75991631,12.55352576,19.62156577,25.61867567,23.42348369,18.92991606,10.50550331,23.26704647,32.10145792,19.56597423,25.56726272,21.71081152,10.28298394,10.40576438
457,15.27952701,8.163059725,16.45438172,4.922290601,6.906398271,8.163059725,10.82226303,14.34877923,22.95233081,21.53852935,18.65887302,7.213006888,10.62802259,3.718854042,13.39279216,8.751325825,15.26333308,7.376129825,9.985773676,12.66324319,6.627212413,6.894036224,9.556970098,7.255498388,10.36268999,12.46493747,10.79501482,15.19988679,15.40870734,24.05379943,10.59045962,18.22490035,18.79443345,22.37377553,18.67315887,18.01852828,31.09762829,16.37412973,31.9743146,17.96796803,17.95069994,16.25017417,33.54268988,17.91373195,22.57611703,16.83624803,12.62827313,19.71850137,25.74865399,23.53203495,19.10535707,10.5509972,23.49399205,32.27264389,19.67073012,25.67520326,21.85886858,10.34937804,10.4711533
458,15.37863436,8.243561837,16.55011082,4.960119858,6.957513761,8.243561837,10.88467527,14.45006498,23.0211525,21.69082988,18.80015943,7.281094986,10.71947597,3.744376104,13.49751387,8.862129223,15.36130869,7.408364667,10.02701776,12.79933134,6.660032326,6.967663962,9.645157085,7.422055824,10.46266236,12.59834699,10.90435124,15.21886956,15.49328732,24.11897231,10.66442496,18.28801653,18.90901674,22.50641051,18.74656524,18.10244664,31.18123648,16.43739413,32.11172636,18.0309148,18.01871475,16.3267301,33.64449502,17.98714779,22.65176205,16.91466175,12.70415142,19.81546686,25.87760956,23.64092314,19.27998688,10.59810117,23.71748263,32.4450379,19.77594056,25.78437649,22.00726339,10.41603156,10.53706365
459,15.47687715,8.324516884,16.64626743,4.998593407,7.00909394,8.324516884,10.94875397,14.55286734,23.09163349,21.84192189,18.9401586,7.349560619,10.81063241,3.769977289,13.60183088,8.971984059,15.45727167,7.440763247,10.0686686,12.93618794,6.693830922,7.041658211,9.733337284,7.590982733,10.56302236,12.73219979,11.01328643,15.24167532,15.58098664,24.18928424,10.73951547,18.35427861,19.02633582,22.64166967,18.82330561,18.18908771,31.26899806,16.5039451,32.25314136,18.09572499,18.08894717,16.40402382,33.74672012,18.06591995,22.73364763,16.99599506,12.78193435,19.91258109,26.00504096,23.75014127,19.45344937,10.64735342,23.93714684,32.61924862,19.88188717,25.89478971,22.15589805,10.48290875,10.60360898
460,15.57469786,8.405753159,16.74320346,5.037793685,7.061124772,8.405753159,11.01523406,14.6579834,23.16418042,21.992407,19.07949035,7.418390929,10.90171035,3.795565318,13.70571035,9.080497027,15.55103803,7.473334563,10.11058525,13.07378608,6.728834413,7.115972332,9.821499669,7.761572481,10.66401302,12.8666009,11.12174132,15.2700344,15.67168874,24.26643168,10.81558329,18.42523885,19.14675674,22.77979079,18.90350732,18.27952417,31.36209657,16.57503093,32.40031522,18.16257817,18.16180633,16.48254563,33.85047595,18.15159279,22.82322372,17.0810855,12.86239563,20.00996292,26.13044672,23.85968238,19.62538841,10.69929215,24.15261335,32.79588472,19.98885155,26.00645017,22.30467469,10.54997383,10.67090284
461,15.67253897,8.487098953,16.84127082,5.077803129,7.113592224,8.487098953,11.08485045,14.76621021,23.23919992,22.14288679,19.21877448,7.487573059,10.99292822,3.821047915,13.80911945,9.187274823,15.6424238,7.506087611,10.15262675,13.21209881,6.765269011,7.190559684,9.909633214,7.933118434,10.76587737,13.00165533,11.22963682,15.30567708,15.76527704,24.35211111,10.89248054,18.50244951,19.27064556,22.92101167,18.9872977,18.3748287,31.46171555,16.65189996,32.55500358,18.23165394,18.23770137,16.56278583,33.95687322,18.2457107,22.92194029,17.17077064,12.94630896,20.10773121,26.25332541,23.96953947,19.7954479,10.75445557,24.36351081,32.97555486,20.09711533,26.11936515,22.45349542,10.61719104,10.7390588
462,15.77084295,8.568382557,16.94082142,5.118704177,7.16648226,8.568382557,11.15833808,14.87834485,23.3170986,22.29396287,19.35863083,7.557094151,11.08450445,3.846332801,13.91202536,9.291924145,15.73124499,7.539031387,10.19465215,13.35109922,6.803360928,7.265373627,9.997726895,8.104913957,10.86885842,13.1374681,11.33689386,15.35033369,15.86163496,24.44801902,10.97005937,18.58746284,19.39836832,23.06557008,19.07480406,18.47607398,31.56903854,16.73580048,32.71896208,18.30313188,18.31704142,16.64523473,34.06702269,18.34981804,23.03124729,17.26588804,13.03444805,20.20600481,26.37317557,24.07970556,19.96327171,10.8133819,24.56946788,33.1588677,20.20696011,26.23354191,22.60226236,10.68452461,10.80819039
463,15.87005227,8.649432263,17.04220718,5.160579264,7.219780844,8.649432263,11.23643186,14.99518439,23.39828311,22.44623686,19.49967919,7.626941348,11.17665746,3.871327698,14.01439524,9.394051686,15.81731761,7.572174888,10.23652051,13.49076038,6.843336376,7.34036752,10.08576969,8.276252418,10.9731992,13.27414422,11.44343334,15.40573453,15.96064593,24.55585187,11.04817191,18.68183111,19.53029106,23.21370381,19.16615373,18.5843327,31.68524909,16.82798082,32.89394634,18.37719156,18.40023561,16.73038261,34.1820351,18.46545919,23.15259469,17.36727527,13.1275866,20.30490259,26.48949575,24.19017368,20.12850372,10.87660933,24.77011321,33.34643191,20.31866752,26.34898774,22.75087762,10.75193879,10.87841117
464,15.96951561,8.725818195,17.14588304,5.204864846,7.272183509,8.725818195,11.31859014,15.11849756,23.48154947,22.59734247,19.64128512,7.693054874,11.26800646,3.896534129,14.11367091,9.49375233,15.90088322,7.603775895,10.27659579,13.6298629,6.88508665,7.414806012,10.17438358,8.452952828,11.07882547,13.41136023,11.55040609,15.47250947,16.06115769,24.67522067,11.12852003,18.78462858,19.66860017,23.37087339,19.26622895,18.70104345,31.8146,16.92894923,33.07755293,18.45133682,18.48703145,16.81552797,34.30037042,18.59495913,23.29228312,17.46938729,13.22405029,20.40319171,26.60263803,24.29925625,20.29099575,10.94297871,24.96320164,33.5409302,20.43371527,26.46813385,22.90161254,10.82061481,10.94907148
465,16.06821582,8.79456652,17.25173069,5.252465593,7.322763486,8.79456652,11.40349213,15.24855242,23.56553665,22.74483308,19.78221952,7.752523904,11.35728441,3.922420383,14.20807643,9.591577026,15.98236079,7.632571394,10.31387811,13.76757551,6.928249644,7.488202355,10.26401776,8.640069777,11.18537751,13.54873813,11.65872334,15.54893709,16.16248269,24.80371339,11.21249648,18.89327681,19.81439104,23.54067769,19.37835921,18.8258983,31.95867425,17.03750084,33.26589965,18.52358302,18.57675186,16.89811478,34.41957818,18.73803571,23.45298066,17.56722925,13.32166873,20.49986728,26.71351833,24.4057673,20.45109786,11.01098426,25.14758732,33.74352493,20.55282847,26.59272928,23.05623974,10.89144567,11.01957008
466,16.16604665,8.857689598,17.35924213,5.302666266,7.372073286,8.857689598,11.49070405,15.38389501,23.65041569,22.88918972,19.92221026,7.807059007,11.4448804,3.948844332,14.29875226,9.687816575,16.06183251,7.659289192,10.34918072,13.90445344,6.972671467,7.560882814,10.354402,8.835749998,11.2926701,13.68630113,11.76794663,15.6332207,16.26520136,24.93999192,11.29948971,19.00684898,19.96639327,23.72056209,19.5003427,18.95735006,32.11465062,17.1523142,33.45852405,18.59487705,18.66916914,16.97885163,34.53940342,18.89232262,23.63068846,17.66246402,13.42047152,20.59539007,26.82248104,24.51045218,20.60920131,11.0806443,25.32454785,33.95254429,20.67515984,26.72175807,23.21391327,10.9639632,11.09009319
